train,test,fold,folder
0.9409252050244395,0.8203900164602724,0,sample_ratio_228
0.941268990592969,0.8022259527646132,1,sample_ratio_228
0.941365176663145,0.8099487187081154,2,sample_ratio_228
0.9431137596122572,0.8178484376045232,3,sample_ratio_228
0.9419984419598104,0.8162088547885831,4,sample_ratio_228
