train,test,fold,folder
0.9373168482609797,0.8248457375449219,0,sample_ratio_456
0.9371535959203168,0.8276165899517764,1,sample_ratio_456
0.9389561308969527,0.8159966177562189,2,sample_ratio_456
0.9377734874432311,0.8334958512030246,3,sample_ratio_456
0.9387340817045966,0.8163789930736424,4,sample_ratio_456
