train,test,fold,folder
0.7823326362756526,0.6366977550240049,0,sample_ratio_683
0.7745219334665263,0.6682256591577446,1,sample_ratio_683
0.7777496606054031,0.5913098760590828,2,sample_ratio_683
0.7734856644945813,0.6300912635314035,3,sample_ratio_683
0.772676073958588,0.6267109403045943,4,sample_ratio_683
