train,test,fold,folder
0.9341194908347308,0.8324543608536525,0,sample_ratio_683
0.9334712649856037,0.8387458358986905,1,sample_ratio_683
0.934108071959164,0.8241771483809198,2,sample_ratio_683
0.9337166347642512,0.8269067304478157,3,sample_ratio_683
0.9338284029320059,0.832754895989452,4,sample_ratio_683
