train,test,fold,folder
0.9349611324215577,0.8226692308778301,0,sample_ratio_569
0.9356258840101608,0.8246697252643436,1,sample_ratio_569
0.9349386249711849,0.826177707377544,2,sample_ratio_569
0.9363827634551647,0.8258611328462195,3,sample_ratio_569
0.9354409494429825,0.8230014621905689,4,sample_ratio_569
