train,test,fold,folder
0.9394964650613129,0.6136355009799412,0,sample_ratio_456
0.9334177488385585,0.5834378000600825,1,sample_ratio_456
0.9346800422707386,0.5792853510957909,2,sample_ratio_456
0.9363107973130187,0.6178696463867233,3,sample_ratio_456
0.9371557220924049,0.6128602726922237,4,sample_ratio_456
