train,test,fold,folder
0.9361407960637983,0.6274103578195522,0,sample_ratio_228
0.9380853904886124,0.3375846635437493,1,sample_ratio_228
0.9483005086677199,0.46669448134904956,2,sample_ratio_228
0.9452751760995667,0.5006431623108031,3,sample_ratio_228
0.9404795648746691,0.44995104947402975,4,sample_ratio_228
