train,test,fold,folder
0.9338099342099568,0.8222358949503077,0,sample_ratio_569
0.9353323500970625,0.8241542281138984,1,sample_ratio_569
0.9346734876667318,0.8265801388638379,2,sample_ratio_569
0.9356461434460436,0.823604128038077,3,sample_ratio_569
0.9355655489236945,0.8234963510318287,4,sample_ratio_569
