train,test,fold,folder
0.9427488639326498,0.8114659128292305,0,sample_ratio_114
0.9434891257434015,0.8118639272872868,1,sample_ratio_114
0.9417744977700118,0.8087954549075397,2,sample_ratio_114
0.943119245083856,0.8070119328186152,3,sample_ratio_114
0.9430685787062583,0.8118789244336859,4,sample_ratio_114
