train,test,fold,folder
0.9306203211115502,0.5570457890655394,0,sample_ratio_569
0.9322419550529735,0.629846508088622,1,sample_ratio_569
0.9319657184236282,0.5684406315207051,2,sample_ratio_569
0.933024315897614,0.5790529986377564,3,sample_ratio_569
0.9307119629341527,0.6237027465951405,4,sample_ratio_569
