train,test,fold,folder
0.9422682685334037,0.41296694215263463,0,sample_ratio_342
0.9387348116786387,0.598589886422247,1,sample_ratio_342
0.937512532461156,0.3530475716793232,2,sample_ratio_342
0.9393162601849421,0.3903610229806866,3,sample_ratio_342
0.9371680148824164,0.5029923252596398,4,sample_ratio_342
