train,test,fold,cell,iteration
0.8796994783227483,0.7943724561902565,0,A375,0
0.8922095840287191,0.7755292874545663,1,A375,0
0.8829536593345167,0.7870519327019982,2,A375,0
0.8820461247016897,0.7824596736650058,3,A375,0
0.8814269786942119,0.7852522907587065,4,A375,0
0.8797893176466056,0.7920188696723622,0,A375,1
0.8917250174768419,0.7743135337051692,1,A375,1
0.8828882211795936,0.7861048573286726,2,A375,1
0.8815575131654878,0.7807488787206345,3,A375,1
0.8810842497985147,0.7855543526336215,4,A375,1
0.8789153046724494,0.7910059954753657,0,A375,2
0.8918429747618145,0.7753928953395939,1,A375,2
0.8823238493968207,0.7853240368192975,2,A375,2
0.8813116581074876,0.7798629696461901,3,A375,2
0.8809603638594548,0.7848334234980523,4,A375,2
0.8797150713838202,0.7905326386066952,0,A375,3
0.891746692788037,0.7766957427422199,1,A375,3
0.8835139422010096,0.7869622343482734,2,A375,3
0.8818687341964336,0.7818739971403994,3,A375,3
0.8810897679220937,0.7853141742585601,4,A375,3
0.8792091874488281,0.7911461980959691,0,A375,4
0.8906014117235037,0.7730701589265105,1,A375,4
0.8822545518514654,0.785407576945063,2,A375,4
0.8815475517293079,0.7789609205088762,3,A375,4
0.8803147985408344,0.7846770848948383,4,A375,4
