train,test,fold,cell,iteration
0.20091052321539632,0.15313310214422327,0,U2OS,0
0.21725124951486782,0.22141924027280407,1,U2OS,0
0.2103614655227955,0.20787670092961713,2,U2OS,0
0.19529988259089903,0.19814164738192735,3,U2OS,0
0.20275464539649662,0.19325246698328052,4,U2OS,0
0.09784812369447385,0.029023523209113618,0,U2OS,1
0.11937111301291502,0.12877575985442757,1,U2OS,1
0.08082143340780554,0.06655234901857446,2,U2OS,1
0.11906649826314306,0.14041688783375286,3,U2OS,1
0.08313933778578853,0.04650966499741205,4,U2OS,1
0.1636381200984438,0.12361460520393122,0,U2OS,2
0.14813876279529586,0.15650597732537785,1,U2OS,2
0.19169070652104706,0.18493664874101118,2,U2OS,2
0.15291372353154165,0.18338278191526886,3,U2OS,2
0.18411042879705358,0.1671540517340436,4,U2OS,2
0.18224262763869747,0.11635495169229684,0,U2OS,3
0.1268511809687864,0.12223657330847532,1,U2OS,3
0.14003949687043055,0.13390587459898992,2,U2OS,3
0.13647397082422305,0.1798556497512276,3,U2OS,3
0.14225657957711157,0.1214218481899563,4,U2OS,3
0.265775904198595,0.23196372437226825,0,U2OS,4
0.21511475592187845,0.20655884213015585,1,U2OS,4
0.24695227773846493,0.2702821819739648,2,U2OS,4
0.2343825571798157,0.2610786603547144,3,U2OS,4
0.25066539775081276,0.2295018537452262,4,U2OS,4
