train,test,fold,cell,iteration
0.21723834593326546,0.22682591034383476,0,HCC515,0
0.21207936926117052,0.1895684525359304,1,HCC515,0
0.19751285850457834,0.18304726091195872,2,HCC515,0
0.20955797625951722,0.20926943914014018,3,HCC515,0
0.1925355548035462,0.18857722846117647,4,HCC515,0
0.22821628936948282,0.21094045617255747,0,HCC515,1
0.20907087308798078,0.19838262221829045,1,HCC515,1
0.1905908276337383,0.17035316251130686,2,HCC515,1
0.2258701332555526,0.25213730111436167,3,HCC515,1
0.20338595718164842,0.18684459596237174,4,HCC515,1
0.23029357487640661,0.23148936152473865,0,HCC515,2
0.23365072709970525,0.22615041262596008,1,HCC515,2
0.24026736246588642,0.212246427749287,2,HCC515,2
0.2484512454427197,0.244901173188714,3,HCC515,2
0.202799942571914,0.195848038828288,4,HCC515,2
0.26183670179858576,0.26524146663917414,0,HCC515,3
0.2535266546980741,0.23405455181664753,1,HCC515,3
0.25520959958818146,0.23251513492331027,2,HCC515,3
0.27453825554359856,0.27487759548285634,3,HCC515,3
0.2651317669262066,0.28295136984500846,4,HCC515,3
0.20747003461143448,0.2039642306738087,0,HCC515,4
0.22576420654516122,0.2065356977800724,1,HCC515,4
0.2079172100676966,0.19660045270478954,2,HCC515,4
0.2129546139099816,0.2033647424274685,3,HCC515,4
0.19836990515279432,0.20057482921470954,4,HCC515,4
