train,test,fold,cell,iteration
0.18046117666409084,0.163554763287673,0,ASC,0
0.15349564015929873,0.13913622976027856,1,ASC,0
0.1782040315229093,0.11324182503200145,2,ASC,0
0.17549359406666118,0.16436357603278906,3,ASC,0
0.17429511564328265,0.16558524198985922,4,ASC,0
0.15371767199486142,0.13250409700940896,0,ASC,1
0.14875657135113318,0.19180692690875573,1,ASC,1
0.17073051896230054,0.10134999063176904,2,ASC,1
0.1741300001537442,0.07696526252290999,3,ASC,1
0.1622273990155425,0.17697117532899564,4,ASC,1
0.21225302833982326,0.17268496619256507,0,ASC,2
0.1994114241334098,0.19011876529356297,1,ASC,2
0.20567664137973607,0.18480981077828804,2,ASC,2
0.17942598343974508,0.17204438229740798,3,ASC,2
0.2004844370329828,0.1786252810510527,4,ASC,2
0.19149304462993944,0.12282785949673822,0,ASC,3
0.16229564307095481,0.1377587726591428,1,ASC,3
0.1795335329972817,0.13631189501754565,2,ASC,3
0.1671724818281358,0.1511518016151702,3,ASC,3
0.19912728562234222,0.1579653145949065,4,ASC,3
0.1570732199087588,0.12880712219762155,0,ASC,4
0.14251066740464435,0.14696194888928266,1,ASC,4
0.1640699034880786,0.12263355249408316,2,ASC,4
0.17125726417839965,0.12303856730144072,3,ASC,4
0.1185776221164366,0.11929915801374757,4,ASC,4
