train,test,fold,folder
0.8422161964728166,0.6454470722740603,0,sample_ratio_228
0.8309486729116005,0.5110017615125112,1,sample_ratio_228
0.8712693167047091,0.5254738284580329,2,sample_ratio_228
0.8645279676759576,0.5901837357201528,3,sample_ratio_228
0.8471830747452198,0.5267435818923013,4,sample_ratio_228
