train,test,fold,folder
0.8450495638567692,0.6144655915721327,0,sample_ratio_456
0.8414012550736949,0.6512163712373429,1,sample_ratio_456
0.8393400499470478,0.5992935083408577,2,sample_ratio_456
0.8475917102099345,0.6225880947085506,3,sample_ratio_456
0.8458696152834118,0.6488704539486302,4,sample_ratio_456
