train,test,fold,folder
0.9400194905571982,0.8196050931649037,0,sample_ratio_228
0.9414018770716153,0.8026047712007089,1,sample_ratio_228
0.9425210437051835,0.8109405152203153,2,sample_ratio_228
0.9427966356518254,0.8168429308149692,3,sample_ratio_228
0.9415147328857287,0.8159377502947505,4,sample_ratio_228
