train,test,fold,folder
0.9370276530629386,0.8093861038103933,0,sample_ratio_342
0.938186840579682,0.8193796603669982,1,sample_ratio_342
0.9380031238230386,0.8087775671105006,2,sample_ratio_342
0.9383445505927198,0.8194608779856223,3,sample_ratio_342
0.9385092598998732,0.8231664924271985,4,sample_ratio_342
