train,test,fold,folder
0.8470378335350817,0.4450571113188507,0,sample_ratio_342
0.8382797971507616,0.634578317872031,1,sample_ratio_342
0.8504378843030325,0.4704714978953059,2,sample_ratio_342
0.8444003870988415,0.5268133930042378,3,sample_ratio_342
0.8349040329326265,0.6264869076624761,4,sample_ratio_342
