feature_size,sample_size,iteration,cpu_time,gpu_time,speedup,min_pearson_1,mean_pearson_1,min_pearson_2,mean_pearson_2,min_pearson_1_val,mean_pearson_1_val,min_pearson_2_val,mean_pearson_2_val
64,32,0,0.05956310000000009,1.9183842000000002,0.031048577234945994,0.9999998372805569,0.9999999799184249,0.9999998227130423,0.999999985777852,0.9331594833485986,0.9923491626277976,0.9245511264176564,0.993691991080809
64,32,1,0.060500399999999566,0.4168327000000005,0.145143123368199,0.9999999163246716,0.999999979660075,0.9999999111352941,0.9999999885919011,0.9586265423218167,0.9932587434297352,0.9671942411663247,0.9929884666042931
64,32,2,0.05961339999999993,0.4164192,0.14315718391467044,0.9999999381092713,0.9999999890314704,0.9999999488000745,0.9999999964342223,0.9344578608997789,0.9922141259546088,0.9560453257037292,0.9936252467085592
64,32,3,0.05872459999999968,0.4520724999999999,0.12990084555021528,0.9999929818887882,0.9999995526291575,0.9999929473053898,0.9999995618487455,0.9425964701610501,0.9905312156269866,0.9598066478944688,0.9928080802739785
64,32,4,0.05846119999999999,0.4396128999999984,0.13298335876858983,0.9999994903841818,0.9999999547245206,0.9999994658165481,0.9999999451688034,0.9326753081296671,0.9900049030319603,0.9346383612511773,0.9902550247237527
64,32,5,0.0539392000000003,0.40663349999999987,0.1326481954880754,0.9999959959793132,0.9999997444318495,0.9999959937322658,0.999999744881349,0.9715976908818557,0.9952230718284235,0.9739660329251458,0.9952868573804926
64,32,6,0.05752479999999949,0.3911975999999999,0.1470479368994071,0.999999946998291,0.9999999935525463,0.9999999664078885,0.999999998851646,0.8409308772213324,0.9896099588141081,0.9160708823446838,0.9925341218158474
64,32,7,0.06295139999999932,0.45951879999999967,0.1369941773873003,0.9966403219848431,0.9998879999546484,0.9954701464485223,0.9998489865099104,0.9825645328353446,0.9956319459689172,0.9769189524359718,0.9940881779344407
64,32,8,0.05715329999999952,0.4467043000000004,0.1279443694631985,0.9999999528476882,0.9999999951723259,0.9999999496481021,0.999999987734498,0.9555633999367451,0.9914500403381185,0.8977098892786339,0.9883952588090508
64,32,9,0.05677809999999894,0.474756799999998,0.11959407427128835,0.9999999167779888,0.9999999905149323,0.9999998992177441,0.9999999908666507,0.9378782184270639,0.9909291891455966,0.9561563063451216,0.9935096901905589
64,32,10,0.059081700000000126,0.48230649999999997,0.12249824541033581,0.9999999440860654,0.9999999965379407,0.9999999470648228,0.9999999904763895,0.9551279769786599,0.9942019328500361,0.9253844473929534,0.9922151317275549
64,32,11,0.05568799999999996,0.41938739999999797,0.13278415135981728,0.999999719038334,0.9999999654111229,0.9999997176044342,0.9999999686478526,0.9016178305724168,0.9856816377981855,0.9440241728568519,0.9907733875930421
64,32,12,0.058457599999997,0.4090062000000003,0.14292595075575126,0.9999570674355652,0.9999973805947047,0.9999569470656763,0.9999973656781262,0.978794917223368,0.9965012605217144,0.8947540836918799,0.993467924013082
64,32,13,0.05474200000000096,0.4489881000000011,0.12192305319450743,0.9999999188235628,0.9999999872963812,0.9999999380857613,0.9999999851039727,0.9725670309175896,0.9945393940133106,0.9683391747012027,0.9934652966820128
64,32,14,0.05976349999999897,0.4475863999999987,0.13352394085253516,0.9981014194517994,0.9999366980990135,0.998481641105204,0.9999493656612332,0.9261640944436212,0.9883396354292645,0.9442177236847413,0.9905178168440119
64,32,15,0.056379799999998426,0.4485088000000026,0.12570500288957118,0.9999999358848962,1.0000000039779207,0.9999999569270547,0.9999999973003552,0.969582372299645,0.9955708172528124,0.9704647655924942,0.995229020453665
64,32,16,0.05804759999999831,0.4096112000000005,0.14171389844808502,0.9859490711594511,0.9995316100717961,0.9894236426097672,0.9996474321544147,0.9524807344350658,0.9917549400752748,0.9655065238158018,0.9939872934583839
64,32,17,0.058321000000002954,0.43592040000000054,0.13378818701763642,0.9999995910546549,0.9999999708471864,0.9999995764354578,0.9999999708230862,0.9574707963100152,0.9947181713935417,0.9559947898116504,0.9939576050703637
64,32,18,0.05675869999999961,0.4457773999999972,0.12732520760361554,0.9999994493246736,0.9999999673556152,0.9999994674529705,0.9999999617406288,0.9649932200090091,0.9948146426813733,0.9075736346885658,0.9922783099158291
64,32,19,0.05776960000000031,0.4336106999999956,0.13322918461191316,0.999999903616778,0.9999999901734772,0.9999998528656746,0.9999999877492307,0.9613159154615829,0.993967092025484,0.964871098553126,0.9941340668663408
64,32,20,0.05811080000000146,0.41601320000000186,0.13968499076471902,0.9999992228394827,0.9999999518758923,0.999999243288867,0.9999999541042047,0.8794832219045909,0.9848006241279597,0.8851328107129576,0.9874731255013109
