feature_size,sample_size,iteration,cpu_time,gpu_time,speedup,min_pearson_1,mean_pearson_1,min_pearson_2,mean_pearson_2,min_pearson_1_val,mean_pearson_1_val,min_pearson_2_val,mean_pearson_2_val
64,32,0,0.05857640000000064,1.75793,0.03332123577161812,0.9999999431669905,0.9999999919692897,0.9999999328321267,0.9999999863625805,0.9724338248491545,0.9953160232081076,0.9696943712855426,0.9949209912155439
64,32,1,0.05822289999999963,0.37315450000000006,0.15602893707566068,0.9355913547330362,0.9977594050771158,0.9483397020639694,0.9982057593860107,0.9317673509023722,0.9909806594739471,0.9696112424517276,0.9914660875899327
64,32,2,0.057852299999998635,0.3792497000000008,0.15254408902630248,0.9999999253576852,0.9999999889481187,0.9999998900369796,0.9999999903981208,0.9774991190206785,0.9926463796302973,0.9641610430171356,0.990212324710973
64,32,3,0.06374480000000027,0.3825392000000001,0.16663599442880692,0.9999995371173642,0.9999999662993548,0.9999995641303616,0.9999999704297502,0.9752972781712399,0.9941407347056159,0.9687499302084932,0.9938775659880617
64,32,4,0.05321799999999932,0.3777968000000005,0.1408640835496734,0.9999999449475988,0.9999999940455285,0.9999999396197597,0.9999999986661854,0.8516200940722174,0.9906367862414214,0.9100163421348819,0.992568855093657
64,32,5,0.059782200000000785,0.385351,0.1551370049643073,0.9999984666970615,0.9999999193897692,0.9999984880593822,0.999999910416468,0.9647332469862414,0.9927680633168253,0.9779812394960836,0.9935464021540454
64,32,6,0.05801109999999987,0.37785380000000046,0.153527898885759,0.9641652455091758,0.9988055034869785,0.9755331752941464,0.9991844352882292,0.8800088871775411,0.9836218693699841,0.9215642940484434,0.9862202892593207
64,32,7,0.05644719999999914,0.37786640000000027,0.14938401509104568,0.9650236085107844,0.9988341137002913,0.973905264686054,0.9991301634821563,0.9749162311964958,0.9953457773497142,0.9805307475457933,0.9957861812353069
64,32,8,0.05812930000000094,0.4252728000000019,0.13668708650071362,0.9999999130304109,0.9999999858249201,0.9999998876740392,0.9999999888320205,0.9651243076297011,0.9956476256079587,0.9580501924450765,0.9947285419874141
64,32,9,0.06024749999999912,0.5090743999999994,0.11834714140015526,0.9999999288913635,0.9999999877033292,0.9999999361967421,0.9999999907045658,0.9620444005776035,0.9914224807693991,0.9576574081240085,0.9914344918877794
64,32,10,0.05667489999999731,0.4707496000000013,0.12039287978151686,0.9999987953338149,0.9999999145548252,0.9999988199715635,0.9999999114911238,0.9323913515148241,0.9929707417787387,0.9312426972097866,0.9938422747621802
64,32,11,0.058815000000002726,0.4084538999999978,0.1439942181969692,0.9999997220622548,0.9999999795045699,0.9999997637392447,0.9999999830449406,0.9451656863055974,0.9926775643040474,0.95909621490474,0.992668003350351
64,32,12,0.059337399999996876,0.4293198999999994,0.13821255432137425,0.9999998619947399,0.9999999808670477,0.9999998881925874,0.9999999785292767,0.9449736895789848,0.9933700783867331,0.9335490776811696,0.9923229620447227
64,32,13,0.06094420000000156,0.4263526999999989,0.14294315481056344,0.9999999490997706,0.9999999902552872,0.9999999091540636,0.9999999947930168,0.896027214033816,0.9853854085513307,0.8932929249382207,0.9831840742946734
64,32,14,0.05801469999999753,0.4350410000000018,0.13335455738653895,0.999999894552719,0.9999999918134065,0.9999998851383629,0.9999999960338413,0.7979922297326715,0.9875622360034845,0.7463075287027602,0.9840479416309946
64,32,15,0.06111720000000176,0.39543789999999746,0.15455574693270968,0.9999972026482286,0.9999998149421826,0.9999972474845696,0.9999998203441336,0.9446251554952121,0.9913624167916777,0.9114287385761867,0.9896265822557027
64,32,16,0.05789169999999899,0.4517741999999991,0.12814299709899127,0.9999999281292601,0.9999999953391447,0.9999999287863961,0.9999999915188886,0.9644731274712541,0.9954470187864733,0.9633485275301799,0.9960771910762255
64,32,17,0.05913719999999856,0.4416291000000001,0.13390693683907728,0.8716093668777471,0.9957203024308221,0.8999955669692241,0.9966665105900849,0.944766740912983,0.9920806624994678,0.9481041090029526,0.9920597042078594
64,32,18,0.05988520000000008,0.4312940999999988,0.13885003295894902,0.9999998984310109,0.9999999885335283,0.999999893152005,0.9999999883190255,0.9743709080969537,0.9938943134130838,0.9756054995926906,0.9939545741711062
64,32,19,0.058460499999998916,0.4475321999999977,0.13062858940652586,0.9999998444942869,0.999999981381009,0.999999794442444,0.9999999845466795,0.9722277002292843,0.995394852962211,0.9472673082188177,0.9944220203958416
64,32,20,0.058110300000002724,0.4886991999999992,0.1189081136208179,0.9999996415888804,0.9999999666689386,0.9999996540846383,0.9999999636261848,0.9832521877930599,0.996094109095128,0.9820649059215275,0.9956808714794356
64,32,21,0.05779349999999539,0.429844199999998,0.13445220384501094,0.9999995725795096,0.9999999666701097,0.9999995766804581,0.9999999559738305,0.9298612145274647,0.9916354241095398,0.965850549892949,0.9943745822964618
64,32,22,0.0580481000000006,0.4200842000000051,0.13818205969184247,0.9999999478334529,0.9999999881053221,0.9999999492140647,0.9999999957557504,0.9616439652967352,0.995255454000825,0.9613165662937536,0.9951729540891705
64,32,23,0.057953500000003544,0.4526712000000046,0.12802559561996202,0.9999999533654181,0.9999999997221539,0.9999998795155158,0.9999999978505489,0.9766507679096086,0.9959147494557581,0.9732549042823259,0.995583064139589
64,32,24,0.0613322000000025,0.4338188000000045,0.1413774598980078,0.9999983656054413,0.9999998899299185,0.9999983231869561,0.9999998917109395,0.9398201441023626,0.9923858181231027,0.9669396759617626,0.9930763452839051
64,32,25,0.05933209999999889,0.4426082000000022,0.13405106367211134,0.9743192513524254,0.9991439673050645,0.9812275191583675,0.9993742389066164,0.9811602473365223,0.9968394050599302,0.9804648489017113,0.9968653700112268
64,32,26,0.058301499999998896,0.40019589999999994,0.14568240204359642,0.9999997809678444,0.9999999812799711,0.9999998053038432,0.9999999816063307,0.9579382953436146,0.9939934839686793,0.9595614181888642,0.9948386079301009
64,32,27,0.05845879999999681,0.4346718000000038,0.13448951599803874,0.9999998753547008,0.9999999834199197,0.999999913677186,0.9999999969424312,0.906541894085595,0.9881143289402468,0.908038852734613,0.9900644878811465
64,32,28,0.06137669999999673,0.43275960000000424,0.1418263165045816,0.9999999240697852,0.9999999936728737,0.999999897196014,0.9999999855977311,0.9118946754653651,0.9840754003205008,0.9179641349469331,0.9848130183319177
