iteration,variable,value,sample_size,feature_size,variable_name
12,pv_13,1.000000004992737,32,64,X_1
13,pv_13,0.9999999789073617,32,64,X_1
14,pv_13,0.9999999876342964,32,64,X_1
15,pv_13,0.9999999723287432,32,64,X_1
16,pv_13,0.9999999901891719,32,64,X_1
17,pv_13,1.0000000020608966,32,64,X_1
18,pv_13,0.999999984040353,32,64,X_1
19,pv_13,1.0000000084843828,32,64,X_1
20,pv_13,1.0000000156333186,32,64,X_1
21,pv_13,0.9999999579287121,32,64,X_1
22,pv_13,0.9999999983859329,32,64,X_1
23,pv_13,1.0000000055249048,32,64,X_1
24,pv_13,1.0000000013922494,32,64,X_1
25,pv_13,1.0000000457531701,32,64,X_1
26,pv_13,1.0000000079281317,32,64,X_1
27,pv_13,1.0000000110145322,32,64,X_1
28,pv_13,0.9999999988071157,32,64,X_1
29,pv_13,1.0000000138752712,32,64,X_1
0,pv_14,1.0000000040081825,32,64,X_1
1,pv_14,0.9999998844774849,32,64,X_1
2,pv_14,1.0000000036318866,32,64,X_1
3,pv_14,0.9999999736829706,32,64,X_1
4,pv_14,0.9999999891355265,32,64,X_1
5,pv_14,0.9999999022842911,32,64,X_1
6,pv_14,0.9999999792155481,32,64,X_1
7,pv_14,0.999999963224216,32,64,X_1
8,pv_14,1.0000000302745256,32,64,X_1
9,pv_14,0.999999945264816,32,64,X_1
10,pv_14,0.9999999895217088,32,64,X_1
11,pv_14,0.9999999964166425,32,64,X_1
12,pv_14,0.9999999786103888,32,64,X_1
13,pv_14,0.999999987110274,32,64,X_1
14,pv_14,1.0000000005903094,32,64,X_1
15,pv_14,0.9999999724247561,32,64,X_1
16,pv_14,0.9999999614469285,32,64,X_1
17,pv_14,0.9999999608984794,32,64,X_1
18,pv_14,0.9999999718496279,32,64,X_1
19,pv_14,0.9999999712268999,32,64,X_1
20,pv_14,0.9999999794146666,32,64,X_1
21,pv_14,0.9999999848389769,32,64,X_1
22,pv_14,0.9999999943088884,32,64,X_1
23,pv_14,0.9999999672899342,32,64,X_1
24,pv_14,0.9999999796210862,32,64,X_1
25,pv_14,0.999999998545909,32,64,X_1
26,pv_14,0.9999999878871472,32,64,X_1
27,pv_14,1.0000000248350425,32,64,X_1
28,pv_14,1.0000000052277476,32,64,X_1
29,pv_14,1.000000018882365,32,64,X_1
0,pv_15,1.0000000001719058,32,64,X_1
1,pv_15,0.9999999010714031,32,64,X_1
2,pv_15,1.000000000729152,32,64,X_1
3,pv_15,0.9999999719076116,32,64,X_1
4,pv_15,0.9999999890919425,32,64,X_1
5,pv_15,0.9999999964209533,32,64,X_1
6,pv_15,1.0000000018149606,32,64,X_1
7,pv_15,0.9999999878639616,32,64,X_1
8,pv_15,1.0000000029949836,32,64,X_1
9,pv_15,0.9999999946771163,32,64,X_1
10,pv_15,0.999999967175127,32,64,X_1
11,pv_15,1.000000006834921,32,64,X_1
12,pv_15,1.0000000009114156,32,64,X_1
13,pv_15,0.9999999959689768,32,64,X_1
14,pv_15,0.9999999816973629,32,64,X_1
15,pv_15,1.0000000363572934,32,64,X_1
16,pv_15,0.9999999894477455,32,64,X_1
17,pv_15,1.0000000222476675,32,64,X_1
18,pv_15,1.000000002177128,32,64,X_1
19,pv_15,1.0000000142201402,32,64,X_1
20,pv_15,0.9999999858944552,32,64,X_1
21,pv_15,1.0000000252863595,32,64,X_1
22,pv_15,0.9999999771931048,32,64,X_1
23,pv_15,0.9999999955479263,32,64,X_1
24,pv_15,0.999999953550524,32,64,X_1
25,pv_15,0.9999999590113434,32,64,X_1
26,pv_15,1.0000000054148381,32,64,X_1
27,pv_15,0.9999999874924618,32,64,X_1
28,pv_15,1.0000000043001394,32,64,X_1
29,pv_15,0.9999999911477758,32,64,X_1
0,pv_16,0.9999999933332542,32,64,X_1
1,pv_16,0.996799566237009,32,64,X_1
2,pv_16,1.0000000123997776,32,64,X_1
3,pv_16,1.0000000056781762,32,64,X_1
4,pv_16,1.0000000250168506,32,64,X_1
5,pv_16,1.0000000207593644,32,64,X_1
6,pv_16,0.9999999602445981,32,64,X_1
7,pv_16,0.9999999996458463,32,64,X_1
8,pv_16,0.9999999728096817,32,64,X_1
9,pv_16,1.0000000087807872,32,64,X_1
10,pv_16,0.9999999726013087,32,64,X_1
11,pv_16,1.0000000297325673,32,64,X_1
12,pv_16,1.0000000094138841,32,64,X_1
13,pv_16,0.999999993666925,32,64,X_1
14,pv_16,0.999999985576201,32,64,X_1
15,pv_16,0.999999996421934,32,64,X_1
16,pv_16,1.0000000020345163,32,64,X_1
17,pv_16,1.0000000325723306,32,64,X_1
18,pv_16,0.9999999699500615,32,64,X_1
19,pv_16,1.0000000031462875,32,64,X_1
20,pv_16,0.9999999946408846,32,64,X_1
21,pv_16,1.0000000064937513,32,64,X_1
22,pv_16,1.0000000217461058,32,64,X_1
23,pv_16,1.0000000028371978,32,64,X_1
24,pv_16,1.0000000052169289,32,64,X_1
25,pv_16,0.999999981618024,32,64,X_1
26,pv_16,0.9999999935325973,32,64,X_1
27,pv_16,0.9999999926978541,32,64,X_1
28,pv_16,1.0000000042977422,32,64,X_1
29,pv_16,1.0000000243258267,32,64,X_1
0,pv_17,0.9999999927645422,32,64,X_1
1,pv_17,1.0000000008503502,32,64,X_1
2,pv_17,1.0000000021904776,32,64,X_1
3,pv_17,0.9999999779865659,32,64,X_1
4,pv_17,1.0000000223699672,32,64,X_1
5,pv_17,0.9999999746949098,32,64,X_1
6,pv_17,1.0000000018355717,32,64,X_1
7,pv_17,0.999999986935393,32,64,X_1
8,pv_17,0.999999922212095,32,64,X_1
9,pv_17,0.9999999900272896,32,64,X_1
10,pv_17,0.9999999729973087,32,64,X_1
11,pv_17,1.0000000244151193,32,64,X_1
12,pv_17,1.000000005211373,32,64,X_1
13,pv_17,0.9999999009061731,32,64,X_1
14,pv_17,0.9999999609163004,32,64,X_1
15,pv_17,1.0000000309309767,32,64,X_1
16,pv_17,1.0000000251382175,32,64,X_1
17,pv_17,1.000000036663132,32,64,X_1
18,pv_17,0.9999999748787289,32,64,X_1
19,pv_17,1.0000000196949546,32,64,X_1
20,pv_17,1.0000000360559143,32,64,X_1
21,pv_17,1.0000000160538194,32,64,X_1
22,pv_17,1.0000000014530903,32,64,X_1
23,pv_17,0.9999999690567403,32,64,X_1
24,pv_17,1.0000000220963912,32,64,X_1
25,pv_17,1.0000000198195507,32,64,X_1
26,pv_17,0.9999999743054722,32,64,X_1
27,pv_17,0.9999999898692584,32,64,X_1
28,pv_17,1.0000000238899018,32,64,X_1
29,pv_17,0.9999999877391155,32,64,X_1
0,pv_18,1.0000000194351926,32,64,X_1
1,pv_18,0.9999999835930399,32,64,X_1
2,pv_18,0.9999999904809329,32,64,X_1
3,pv_18,1.0000000060650776,32,64,X_1
4,pv_18,1.0000000036420058,32,64,X_1
5,pv_18,0.9999999947316407,32,64,X_1
6,pv_18,0.9999999510475008,32,64,X_1
7,pv_18,1.0000000428386813,32,64,X_1
8,pv_18,0.9999999956135506,32,64,X_1
9,pv_18,0.9999999891622732,32,64,X_1
10,pv_18,1.0000000228631243,32,64,X_1
11,pv_18,0.9999999842693893,32,64,X_1
12,pv_18,1.0000000121382175,32,64,X_1
13,pv_18,0.9999999171517862,32,64,X_1
14,pv_18,0.9999999904026419,32,64,X_1
15,pv_18,1.0000000061509535,32,64,X_1
16,pv_18,0.9999999769842879,32,64,X_1
17,pv_18,0.9999999918314305,32,64,X_1
18,pv_18,1.0000000078774276,32,64,X_1
19,pv_18,1.0000000216803782,32,64,X_1
20,pv_18,1.0000000071203385,32,64,X_1
21,pv_18,1.0000000073860869,32,64,X_1
22,pv_18,0.9999999730526141,32,64,X_1
23,pv_18,1.0000000090991652,32,64,X_1
24,pv_18,1.0000000003720024,32,64,X_1
25,pv_18,1.000000000848166,32,64,X_1
26,pv_18,1.0000000083213216,32,64,X_1
27,pv_18,1.0000000357332053,32,64,X_1
28,pv_18,0.999999986535918,32,64,X_1
29,pv_18,1.0000000211369422,32,64,X_1
0,pv_19,0.9999999939691587,32,64,X_1
1,pv_19,1.0000000167724117,32,64,X_1
2,pv_19,1.00000000884665,32,64,X_1
3,pv_19,0.9999999789656268,32,64,X_1
4,pv_19,1.000000038717234,32,64,X_1
5,pv_19,0.9999999579793074,32,64,X_1
6,pv_19,1.0000000189117806,32,64,X_1
7,pv_19,1.0000000187469975,32,64,X_1
8,pv_19,0.9999999937873343,32,64,X_1
9,pv_19,1.0000000472327402,32,64,X_1
10,pv_19,1.0000000141876202,32,64,X_1
11,pv_19,0.9999999901962953,32,64,X_1
12,pv_19,1.0000000139009653,32,64,X_1
13,pv_19,0.9999999931610953,32,64,X_1
14,pv_19,1.0000000099122013,32,64,X_1
15,pv_19,1.0000000296447236,32,64,X_1
16,pv_19,0.9999999756059895,32,64,X_1
17,pv_19,0.9999999841216085,32,64,X_1
18,pv_19,1.0000000055935336,32,64,X_1
19,pv_19,0.9999999699540769,32,64,X_1
20,pv_19,0.9999999797729416,32,64,X_1
21,pv_19,1.000000003196627,32,64,X_1
22,pv_19,1.0000000099203794,32,64,X_1
23,pv_19,1.0000000156260545,32,64,X_1
24,pv_19,0.9999999821539955,32,64,X_1
25,pv_19,1.0000000008932233,32,64,X_1
26,pv_19,0.9999999717464049,32,64,X_1
27,pv_19,0.9999999877261732,32,64,X_1
28,pv_19,1.0000000145132335,32,64,X_1
29,pv_19,1.0000000030470981,32,64,X_1
0,pv_20,0.9999999864279069,32,64,X_1
1,pv_20,1.0000000057386977,32,64,X_1
2,pv_20,1.000000003724441,32,64,X_1
3,pv_20,0.9999999781930643,32,64,X_1
4,pv_20,1.0000000024004418,32,64,X_1
5,pv_20,1.0000000158229008,32,64,X_1
6,pv_20,0.9999999627414996,32,64,X_1
7,pv_20,0.9999999817016582,32,64,X_1
8,pv_20,0.999999962435599,32,64,X_1
9,pv_20,1.000000008406067,32,64,X_1
10,pv_20,0.9999999841331297,32,64,X_1
