feature_size,sample_size,avg_cpu_time,std_cpu_time,avg_gpu_time,std_gpu_time,avg_speedup,std_speedup
64,32,0.05884239999999981,0.0018770107772553952,0.4680778600000007,0.24592273218888325,0.13621084982094595,0.022528454286731336
64,64,0.08077516333333344,0.0026350311644408536,0.4491315299999987,0.04254034737024777,0.18138587655970478,0.018041320115503523
64,128,0.14196703666666602,0.0047620415045111055,0.4381416299999998,0.026077105675578673,0.3250367854738754,0.020636951882915776
64,256,0.3598611766666655,0.00920084154414751,0.4487514266666712,0.037052302834605276,0.806794845691222,0.06470152424143784
64,512,0.8621734566666637,0.04206053353974443,0.6519487099999982,0.05533758376643987,1.330684696221905,0.11733962609407736
64,1024,2.7668928766666663,0.22707472254084554,0.8310037933333301,0.09506268907917893,3.349807286823155,0.26997595103911504
128,32,0.06067430666666193,0.0014991837691791746,0.4564785866666739,0.037557900447851435,0.13375624177879963,0.011210937597067023
128,64,0.08553357333333717,0.0025003133243593554,0.4411524799999976,0.03005357420873045,0.19477452265644318,0.014665014604689226
128,128,0.14251514999998752,0.0036340365914567783,0.4483358466666649,0.029471275816128736,0.31924103214096033,0.022907949345521095
128,256,0.2549360966666692,0.00811252489721374,0.4738712466666622,0.04717069828843446,0.5426746243451198,0.05206239143370466
128,512,0.7063542199999954,0.0667711123732353,0.6325961266666847,0.07278497085911248,1.1245979684974765,0.11386083965804376
128,1024,2.3923911233333306,0.08604722889562816,0.770116950000003,0.04621329853339692,3.1158566664391927,0.1996166919285769
256,32,0.06151274000000058,0.0012701481984080192,0.4702229766666619,0.04448973607961268,0.13176485743529354,0.01092035289330333
256,64,0.08743860666666402,0.00457832371709233,0.4873077600000026,0.05042215868260304,0.18088397486341865,0.016727073644634778
256,128,0.14941048333333432,0.009729440886660421,0.49287612666666214,0.05135580362172255,0.3045527479709807,0.018455749981267016
256,256,0.25732580999998994,0.015054945589099636,0.5249991199999992,0.0640937440323976,0.49468080864083047,0.044463757959813735
256,512,0.6839178066666705,0.02956907728881607,0.6545461166666655,0.05504574626711634,1.0506961083840962,0.0838896363376211
256,1024,2.4900387166666706,0.16159002036286363,0.7952424166666939,0.04732998122979702,3.13446030129578,0.1633196847104042
512,32,0.06840091333334991,0.004664463546223157,0.5011039766666651,0.04812040096934546,0.13728508080339824,0.011530764354556116
512,64,0.08881115000000743,0.0024157078147085975,0.47152716999998273,0.03128888800588992,0.18916245098777543,0.013852313707625359
512,128,0.14551821666667972,0.004577571894879959,0.5044516966666606,0.040196627879139295,0.2899284700235244,0.020992713726442753
512,256,0.26521449333333746,0.009383658610540064,0.506540723333319,0.048639952730957364,0.5272232490297553,0.04281218505718727
512,512,0.6990585366666513,0.026351080479084615,0.6261557400000053,0.03552016910451225,1.1194363230048399,0.07096386973881409
512,1024,2.6900025433333363,0.25333983728930826,0.8434535633333478,0.11454410167624454,3.2192181862557585,0.3312927678340436
1024,32,0.06910176666664634,0.0025485968693254625,0.5180045233333507,0.04965784534446784,0.13437931837252615,0.011710821569107084
1024,64,0.08958610999997442,0.0021017079783745376,0.506753363333299,0.04385441875461428,0.1779208801257864,0.014265469768096933
1024,128,0.15672578666667505,0.005617939618800448,0.5119796999999835,0.04195675461731849,0.3076621966858029,0.02195048130679246
1024,256,0.29367032333335225,0.0157362576505062,0.5311252199999975,0.05514543005418413,0.5564100878055196,0.040728736145058377
1024,512,0.7558735766666739,0.03110689611955967,0.6275363699999843,0.04538669187940516,1.2085438415206258,0.07242236153126046
1024,1024,2.7422782466666678,0.13642696754171427,0.8009530300000203,0.05968293831271882,3.436197065012253,0.23142776445583965
2048,32,0.0718843366666609,0.0020327828237730263,0.5044086866667006,0.036827673784157126,0.14313108424578752,0.00983017046767024
2048,64,0.10108340666668786,0.0034841144026618617,0.5074026899999808,0.04254800188411485,0.2002863436715984,0.014986320407384636
2048,128,0.17479757333329266,0.00564525258761332,0.5128281000000243,0.04421149786848455,0.3428364589336813,0.02620809686506576
2048,256,0.3427978366666139,0.01913617237539708,0.5749836666667003,0.06281795205240602,0.6008637049871092,0.05181298650087112
2048,512,0.8690473200000118,0.035855241816106886,0.6504061600000265,0.03863371275850677,1.3388542914809352,0.0671956386923474
2048,1024,3.191240480000033,0.16726839997746165,0.7765201166666732,0.05541881120836656,4.121931709565548,0.2541515340820013
