feature_size,sample_size,iteration,cpu_time,gpu_time,speedup,min_pearson_1,mean_pearson_1,min_pearson_2,mean_pearson_2,min_pearson_1_val,mean_pearson_1_val,min_pearson_2_val,mean_pearson_2_val
64,32,0,0.0774543999999997,2.0278542,0.03819525092089939,0.9999999629230963,0.9999999958033484,0.9999999441241755,0.9999999893182383,0.9658918147964851,0.9955292797569728,0.9636445739296843,0.9951573629731925
64,32,1,0.07567250000000048,0.5278057999999994,0.14337186139296035,0.9999998841739077,0.999999984013818,0.9999998968121514,0.9999999854291738,0.9708343004462202,0.9931792383099464,0.9697246839754906,0.992172589334566
64,32,2,0.0725087000000002,0.5632671000000009,0.12872880379486054,0.9999999663917726,1.0000000018670123,0.9999999566667699,0.9999999965234413,0.9587043683112938,0.9951483765937906,0.9764757735621911,0.9957428616230557
64,32,3,0.06095490000000048,0.45943920000000027,0.13267239713111212,0.9999999528752813,0.9999999926513804,0.9999999473385626,0.9999999929848645,0.9489254100214327,0.9919081002798154,0.9637081434833259,0.9916794645472834
64,32,4,0.06054840000000006,0.448924400000001,0.13487437973966201,0.9999999476671815,0.9999999926781074,0.9999999378397687,0.9999999881301262,0.9545458765509046,0.9925273387469615,0.9517114775151143,0.9926981125394427
64,32,5,0.061233700000000724,0.4228431999999991,0.14481420063040118,0.999999897991717,0.9999999887704653,0.9999999370824011,0.9999999910349604,0.9212130832607749,0.9903677973364846,0.9686753650307042,0.9930540569076102
64,32,6,0.061837699999999884,0.45968680000000006,0.1345213741182037,0.9999998703903503,0.9999999757712758,0.9999998913942256,0.9999999759380207,0.9544814664254091,0.9924412009375381,0.9555342551673532,0.9934821721060776
64,32,7,0.061611400000000316,0.4946811000000011,0.12454771366846273,0.9999982174878423,0.9999998868055978,0.9999982452646563,0.9999998910153026,0.92703627289645,0.9935360060742692,0.9352005522391731,0.9949958550810103
64,32,8,0.061871099999997625,0.48792530000000056,0.1268044514190954,0.9999999272415325,0.9999999797488809,0.9999999347835212,0.9999999890453506,0.9409437589178324,0.9896078935072102,0.9011466580291428,0.9901164232602212
64,32,9,0.0593502000000008,0.4289228999999999,0.13837032249852085,0.980615841265057,0.9993538599210201,0.9836908438204546,0.9994563564070312,0.9665311656744179,0.9934780782446234,0.9344564540958226,0.9929588758362468
64,32,10,0.05957270000000037,0.46520029999999934,0.1280581719315324,0.9999999240363127,0.9999999960961877,0.9999999535566799,0.9999999905011309,0.971943147275436,0.9950132774271706,0.962234669015919,0.9946458353299127
64,32,11,0.06587479999999957,0.5075648000000008,0.12978598988739853,0.9999989379319414,0.9999999484230351,0.9999991230563653,0.9999999442191729,0.9586713061788286,0.9938589059193813,0.9389142448443228,0.9936536191139219
64,32,12,0.0619733999999994,0.48261409999999927,0.1284119133692934,0.9999999478021006,0.999999993120633,0.99999992967195,1.0000000001938452,0.9534888941705902,0.9952920233528174,0.966531652398791,0.9949903611345968
64,32,13,0.06017920000000032,0.4849546999999994,0.12409241522971196,0.9049770216408062,0.9968325171751603,0.9343763526698651,0.9978124895897872,0.944806109369616,0.9864382759978966,0.9006581435524006,0.9852931683435766
64,32,14,0.060534599999996885,0.42751269999999764,0.14159719699554474,0.9999999044225552,0.999999988843115,0.9999999434135585,0.9999999944150862,0.9650880705165542,0.9951961511913201,0.9623415201224846,0.9953302053817407
64,32,15,0.06297029999999992,0.49769159999999957,0.1265247394169401,0.9999999383760754,0.9999999935150374,0.9999999492150204,0.9999999929945591,0.9534536669238448,0.9919555449181944,0.9571993507537749,0.9927381925302883
64,32,16,0.060608800000000684,0.47035309999999697,0.128858085553175,0.9999998380214332,0.9999999897053854,0.9999998314487191,0.9999999840748903,0.94620340531216,0.9885329805245086,0.9387265221430322,0.9896849456502721
64,32,17,0.0664252999999988,0.47904350000000306,0.13866235529758442,0.999999917392321,0.999999986260221,0.9999999106882367,0.9999999814859407,0.9146929535809424,0.9932517487191656,0.9313786741341064,0.994248982128417
64,32,18,0.06290630000000164,0.4903209000000004,0.12829618317310476,0.999999936180437,0.9999999942428766,0.999999949006128,0.9999999970136014,0.970598571230266,0.9946324421590214,0.9700250251720854,0.9948082312343198
64,32,19,0.060820900000003064,0.4615524000000022,0.1317746370726331,0.9999999424813322,0.9999999909387359,0.9999999662142264,0.9999999990114152,0.9487883273159801,0.9929992934125517,0.901166440947268,0.9902967979485673
64,32,20,0.05873100000000164,0.43965550000000064,0.13358413576084358,0.9999999101113003,0.999999988532619,0.9999998912606668,0.9999999893439069,0.9912812906320064,0.9985693323014292,0.9920859676203462,0.9985738174120296
64,32,21,0.06082849999999951,0.46757550000000236,0.13009342876177046,0.9999994007507986,0.9999999593804827,0.9999993870581068,0.9999999644626636,0.972040676836183,0.994406315916134,0.9502601124077624,0.9930419680187536
64,32,22,0.06100999999999601,0.477963299999999,0.12764578368254664,0.9983882232975205,0.9999462500467793,0.9983863364235273,0.999946189806229,0.9431177187261711,0.991277606435039,0.9510222766648934,0.9922579947630705
64,32,23,0.06145180000000039,0.47804210000000324,0.1285489290587586,0.9999999284284302,0.999999994960884,0.9999999495707864,0.9999999994365282,0.9700808335322615,0.9946596678611497,0.9663789397769519,0.9937115034837991
64,32,24,0.06180129999999906,0.4863559000000066,0.12707011470406387,0.9999999533208465,0.9999999936336078,0.9999999374819022,0.9999999876489043,0.9049088182142837,0.9918069777361269,0.9031324516863557,0.991266177655132
64,32,25,0.05758509999999717,0.5483644999999981,0.10501245066009446,0.9999996885116571,0.9999999773715215,0.9999997308230993,0.9999999803610012,0.9469367095068373,0.9901823914726483,0.9160595011361733,0.9898796623104089
64,32,26,0.059747600000001455,0.5049893999999995,0.11831456264230797,0.9507874479394919,0.9983594912142473,0.9625403103152906,0.9987512558231727,0.9462555455071153,0.9943916359589567,0.9763507000480145,0.995380551083756
64,32,27,0.061981099999997014,0.46465359999999833,0.1333920580836934,0.9470587023687826,0.9982352809002734,0.9557710954565497,0.9985257001430592,0.9630145885039301,0.99425977177003,0.9573404776044502,0.9944622461433146
64,32,28,0.05925379999999336,0.4305966000000012,0.1376086109365313,0.9999999527810398,0.9999999961922845,0.9999999279131824,0.9999999887993848,0.9218279640203291,0.9906501614943639,0.9432181865418032,0.99199781306565
64,32,29,0.05389019999999789,0.474004800000003,0.11369125375945043,0.9999997854588369,0.9999999880799418,0.999999737514001,0.9999999718226502,0.9574048270285064,0.9887138893111244,0.9415052599818539,0.9872208310047451
64,64,0,0.0876318999999981,0.47875880000000137,0.1830397686684774,0.9915493496153716,0.9993751421826919,0.993745825340774,0.999481259909079,0.9996934823887706,0.9999294428358115,0.9996107459676948,0.9999329762630486
64,64,1,0.08585369999999415,0.4798633000000052,0.17891282788242655,0.14577867056217086,0.9673686984978039,0.13922418724479044,0.9676177621671366,0.9996579035989326,0.999959252931394,0.9996367810875694,0.9999579124566452
64,64,2,0.08367390000000086,0.46609550000000155,0.1795209350873385,0.7923929103520138,0.9863742928229478,0.8099643885138036,0.9873659416260242,0.9992444588150886,0.9999238849167992,0.9992650683381148,0.9999183455301299
