feature_size,sample_size,iteration,cpu_time,gpu_time,speedup,min_pearson_1,mean_pearson_1,min_pearson_2,mean_pearson_2,min_pearson_1_val,mean_pearson_1_val,min_pearson_2_val,mean_pearson_2_val
64,64,10,0.07480139999999835,0.39768470000000633,0.18809222482030905,0.7439858180915541,0.9869969137177163,0.71162022745368,0.9863093886166063,0.9989262897295206,0.9998946208120395,0.9981587839511942,0.9998746138756274
64,64,11,0.08102259999999717,0.43316320000000275,0.18704866895432634,0.7731256447171343,0.9843209728995211,0.7935509462016995,0.9857685268149943,0.9990761999837093,0.9999027120253776,0.9994417038104193,0.9999185534156518
64,64,12,0.07718610000000581,0.4278298999999919,0.18041305668446098,0.866314542758525,0.9832644430080911,0.8762282632331505,0.9848285804605746,0.9995474423828731,0.9999609220831386,0.9996728820605322,0.999957432454963
64,64,13,0.0802029000000033,0.4339420000000018,0.18482400873850183,0.3855991724123585,0.9736183790964525,0.405513041973643,0.9750310147273491,0.9995229696401715,0.9999175317746553,0.9995828617954229,0.9999116157892975
64,64,14,0.0792323999999951,0.38673269999999604,0.2048763913679808,0.538247554796332,0.9769935356898553,0.5828775652487722,0.9789302339640961,0.9994551181702009,0.999934653722516,0.9995744043244646,0.9999384383325781
64,64,15,0.08144539999999267,0.4093335999999965,0.19897071728290414,0.7295590999018804,0.9713077793906493,0.7355144469320112,0.9728751061509696,0.9997142138154569,0.9999478128496259,0.9996881131665486,0.9999393562459666
64,64,16,0.08196149999999136,0.48323120000000586,0.1696113578758788,0.9757797221292481,0.9991250035531991,0.9792611297036524,0.9992506758955907,0.9993059668918903,0.9999291080022495,0.9995653725179787,0.99993772535146
64,64,17,0.07578300000000127,0.42568280000000414,0.17802692521285926,0.7366829448768674,0.9837763887980688,0.7721711427242812,0.9850076008676943,0.9994135989717017,0.9999364223456149,0.999628769025526,0.999950342830979
64,64,18,0.08225180000000876,0.419356300000004,0.19613822422605304,0.3615397747189414,0.9746850617951668,0.38903776639874416,0.976117264851187,0.9997965512375189,0.9999623988004419,0.9998185785103603,0.9999681447994828
64,64,19,0.08245490000000189,0.4638405999999975,0.17776559447362375,0.34340313105467923,0.9631604356411445,0.3624329647142575,0.9644069310269919,0.9990692133553457,0.9998769034075476,0.9991882158444075,0.9998852540608302
64,64,20,0.07968700000000695,0.4284675999999905,0.18598139042487394,0.8909087335841798,0.9952317913348089,0.8977720459294949,0.995569047950801,0.9994873445090958,0.9999324459691022,0.9995316909371996,0.9999341210176932
64,64,21,0.08162580000001185,0.3931613000000027,0.20761402508337237,0.8365250134385223,0.9856004028343504,0.8552363360786177,0.98701700335447,0.9997450745624324,0.9999782872762577,0.9996755686685683,0.9999714557892105
64,64,22,0.08455220000000452,0.4754086000000086,0.1778516417246196,0.8481025323466286,0.990602589412303,0.8583962215192643,0.9915624154653927,0.9993581012332406,0.9999464605309272,0.9994979689734667,0.9999549403643625
64,64,23,0.07920969999999272,0.4260861999999861,0.18590064639501422,0.7191433075966496,0.9731921966649276,0.7106204404255045,0.9740945801482286,0.9990185625704731,0.9999193758527196,0.9991761986121916,0.9999225429460956
64,64,24,0.08116289999999537,0.4528920999999997,0.17921023572721942,0.22218789815251477,0.9574168298822047,0.24757475103523527,0.9593444323310416,0.9993486861401087,0.9999380367029643,0.9994583885493643,0.9999368210496872
64,64,25,0.08055310000000304,0.5579490000000078,0.14437358970085423,0.6616986921273335,0.9617197681473552,0.6896236915113758,0.9642752439027201,0.9994636621273679,0.9999321858243706,0.9994800113473803,0.9999382789613673
64,64,26,0.0824372000000011,0.4179479000000015,0.1972427663830846,0.005297669302695896,0.941705350536715,0.0015920676223170095,0.9434628825606067,0.9996194237673048,0.9999476819753643,0.9996214448037358,0.9999453992484482
64,64,27,0.07953209999999444,0.39827959999999507,0.19968911287446162,0.766216243511007,0.9875190512087552,0.7604188338601564,0.987144691263861,0.9985802974652037,0.9998888371740856,0.9988181321153907,0.9999063583962099
64,64,28,0.08391509999999869,0.4030210000000096,0.20821520466674612,0.2862634666839053,0.9595233862319581,0.31358900265210055,0.9599248574662529,0.9995044552474576,0.9999394147570325,0.9996593712388847,0.9999476483006604
64,64,29,0.08293650000000241,0.4226033000000058,0.19625142539114407,0.8295629738494893,0.9886011902345204,0.8583932568595632,0.9900390912222626,0.9997270017303234,0.9999444504716433,0.9996445996165537,0.9999462484890561
64,128,0,0.14035499999999956,0.3975471999999911,0.35305241742364857,0.404149358823617,0.9116765992966989,0.4104093845142346,0.9133716210759985,0.9998868360754691,0.999979223285412,0.9998597607627654,0.9999777678989458
64,128,1,0.14914629999999818,0.3934373000000022,0.379085307874971,0.6420451165611735,0.9292584683231591,0.6490871601730043,0.9310474634420092,0.9999065261556305,0.9999791010592289,0.9999236798727849,0.999978404959687
64,128,2,0.14447699999999486,0.44097569999999564,0.3276302979960036,0.38237588174881765,0.9088794509537332,0.38670561790715846,0.9111827186006048,0.9997290966538939,0.9999625710728705,0.9997321273024843,0.999963316003213
64,128,3,0.1349054999999879,0.42840430000001106,0.3149023014007666,0.48721163250681976,0.9287734646674782,0.495942043190204,0.9297881038866542,0.99987202645957,0.9999714866476863,0.9998451474363723,0.9999713419222317
64,128,4,0.14766109999999344,0.42931219999999826,0.34394806390313165,0.17159195094610244,0.9400996394232523,0.1813823032623816,0.9412581202864118,0.9999243738301747,0.999980239805776,0.9999381201756014,0.9999812100808698
64,128,5,0.14585049999999455,0.49464380000000574,0.2948596545635321,0.5529778747038504,0.9258662458457082,0.5493905346839772,0.927135718854919,0.9998951142124278,0.9999649347550719,0.9998915766500917,0.9999643152091766
64,128,6,0.1392325999999997,0.48404619999999454,0.28764320430570733,0.7166105278572968,0.9508341295847563,0.7310970527979072,0.9526425405639508,0.9996252917257289,0.9999606236317978,0.9997641933225656,0.999965376627655
64,128,7,0.14190080000000194,0.4157835999999975,0.34128522625712704,0.3855753991525384,0.8903497706011192,0.3968853624911382,0.8933084431225181,0.9999234998137541,0.9999747206232367,0.9999183736694192,0.9999763417983526
64,128,8,0.13653750000000286,0.44532510000000514,0.30660185109710025,0.4227323624364716,0.9509981863346656,0.4402520727198032,0.9524234961310614,0.9999049066119299,0.9999725135352369,0.9999032827390639,0.9999735235881886
64,128,9,0.13180060000000537,0.4858317999999997,0.27128854060192326,0.3026939109181688,0.8814447723863953,0.3105436955434029,0.883610797390165,0.9998671774625784,0.9999774370322883,0.9998979851590929,0.9999765450377474
64,128,10,0.13808859999998901,0.4333030000000093,0.3186883081815405,0.663386608773164,0.9633204471608096,0.6734120276801581,0.9642758222534444,0.9999057315984123,0.9999818570357453,0.9999323471519636,0.9999828380990079
64,128,11,0.13441389999999842,0.4292134999999888,0.3131632625721277,0.2434060302413053,0.9125159572155066,0.24713304090874916,0.9144700921049526,0.998363847002688,0.9998976126708644,0.9986635207464554,0.9999018763868258
64,128,12,0.13824300000000278,0.4790500999999949,0.28857733251700446,0.26962632871151454,0.8887008325742161,0.2768055695826596,0.8907719272969554,0.999914273579537,0.9999823243210905,0.9999125712911606,0.9999816505179158
64,128,13,0.14046040000000914,0.44142879999999707,0.3181949161450501,0.5809103790904042,0.9248111813692225,0.5905572678327617,0.9270703635429476,0.9999237375164773,0.9999819214724505,0.999933243929822,0.999981099743772
64,128,14,0.1393279999999919,0.4192900999999978,0.33229499098593707,0.4927617875793249,0.9330314501112315,0.5063192600705317,0.935040602381955,0.9998950732504922,0.9999779367579663,0.999882862449739,0.9999775596943471
64,128,15,0.1432030999999938,0.4186816999999934,0.3420333394079466,0.7132157730098857,0.9613808970639812,0.7215637840159604,0.962327165730543,0.9998917797680187,0.999977211554436,0.9998725173244548,0.9999774855231286
64,128,16,0.14223410000001024,0.4525840999999957,0.3142710934829827,0.047373164283362384,0.8654767728599724,0.04736970885269255,0.8676492312867327,0.9999053015660435,0.9999749228079092,0.9999142284128003,0.9999746853571615
64,128,17,0.1492097000000001,0.4428192999999965,0.3369539222883946,0.4982315011753145,0.9339001154135967,0.5063024109413994,0.9351517053175544,0.9995756769976039,0.99993414397373,0.999576847814583,0.9999330786441006
64,128,18,0.15633909999999673,0.40621150000001194,0.38487118163811745,0.38993316608875683,0.9423369949521125,0.4024513785386784,0.9436398176465496,0.9992792879904961,0.999940659033591,0.9992417528477242,0.9999395886160066
64,128,19,0.14304069999998603,0.4165887000000055,0.34336192988428194,0.5579685990309933,0.9497740247083496,0.5668993597054476,0.9513241773736892,0.9999463465488106,0.9999836372395889,0.999894399617756,0.9999825746407269
64,128,20,0.14281369999999072,0.4514520000000033,0.3163430442217327,0.3261933800623095,0.9077139365033275,0.33433606786646736,0.9092647358924274,0.9999381033965988,0.9999852308000196,0.9999308372380522,0.9999842706228369
64,128,21,0.15092930000000138,0.4024219000000073,0.3750524014721829,0.1445665400379573,0.8924773680508782,0.14481915889877098,0.8938402549492284,0.9995900890139519,0.9999609151056941,0.9996903886752366,0.9999633760272918
64,128,22,0.1392985999999894,0.4072623000000135,0.34203656955231254,0.4147624411404711,0.9102011952188568,0.40627804515152716,0.911684843045856,0.9996091497912758,0.9999572228671045,0.9996256249781872,0.9999582924803185
64,128,23,0.14507829999999444,0.4027686000000017,0.3602026076511273,0.40493130162278534,0.8785357050095237,0.4166808416302317,0.8806220471946709,0.9999166696891854,0.9999776941983989,0.999924053597355,0.9999781061798582
64,128,24,0.14032570000000533,0.44768200000000036,0.31344950210195005,0.2753407786052531,0.928335627006084,0.2837802720869656,0.9302071609295582,0.9997994972899945,0.9999756934571905,0.9998025275608496,0.9999764979755288
64,128,25,0.13899269999998864,0.4142150000000129,0.33555689678061956,0.39330501835001735,0.898946598704502,0.4059402865210967,0.9008099924948494,0.9987820008968866,0.9999112458038542,0.9988142314819465,0.9999125849750153
64,128,26,0.14116260000000125,0.39904670000001374,0.35374957367144344,0.4373755126778948,0.935378890657044,0.4368295536336487,0.9357925638280443,0.9998862846349624,0.9999756971893191,0.999897786398172,0.9999758718660898
64,128,27,0.1391704000000118,0.4462267999999767,0.31188265698075296,0.6517807656797658,0.9394644299972108,0.660829277429905,0.9407040409097256,0.9994471138252085,0.9999434352798268,0.9994668143958195,0.9999417818175017
64,128,28,0.1442779999999857,0.415151499999979,0.34753096158870433,0.5791114187984783,0.9057025069570283,0.5893666539475632,0.908176968220259,0.9999615666179114,0.9999855969674271,0.9999623891978324,0.9999853135314404
64,128,29,0.1417222000000038,0.3912985000000049,0.36218436819972993,0.6414120278921148,0.9484034879268143,0.6530296509629683,0.9502906159010028,0.9999305587205639,0.9999802552637233,0.9999398525243345,0.9999819077057257
64,256,0,0.35497970000000123,0.41776210000000447,0.8497173391267361,0.4816806882476149,0.9190240467446065,0.4853712388776741,0.9200208619383808,0.9993781552103753,0.9998875641844994,0.9993077914105316,0.9998863693073943
64,256,1,0.36164289999999255,0.40752599999999006,0.8874106191997599,0.1782407030946133,0.8934194619038917,0.17955828360924342,0.894401676451375,0.9990574135041421,0.9998907458685231,0.9991025354129265,0.9998931167559203
64,256,2,0.362446900000009,0.40005650000000514,0.9059892790143501,0.5626777666728149,0.9127770996233652,0.5657667984615633,0.9137636419901012,0.9996971986170752,0.9999185610538741,0.9996980837722111,0.9999189902096985
64,256,3,0.37792619999999033,0.3931606999999815,0.9612512135623121,0.30319684337608843,0.9043885825584357,0.30651408379166045,0.9054321994778249,0.9998922375215812,0.9999649298808209,0.999879955218125,0.9999636648459396
64,256,4,0.38413600000001225,0.4516705999999999,0.8504782024776736,0.005401241832695137,0.9357001537850492,0.005901316917350748,0.9362199083560042,0.9995848622944155,0.9999075640657213,0.9995601463079505,0.9999090654038627
64,256,5,0.3558661999999799,0.4922856999999965,0.722885511401169,0.698021741132365,0.9575485610331473,0.7028560190246719,0.9582789670282733,0.9995062727620085,0.9999300405389792,0.9994728698546985,0.9999283412225295
64,256,6,0.36817949999999655,0.41649209999999925,0.8840011611264589,0.35395984385944734,0.9045032716065574,0.3576136062943033,0.905625040685869,0.999654476009961,0.9999307160550412,0.999647524319975,0.9999315100744882
64,256,7,0.37260689999999386,0.4083223000000089,0.9125313508470777,0.5592110358650136,0.907531287588479,0.5613123389307112,0.9085730601824518,0.999041501239689,0.9998309865478512,0.9991129123627254,0.9998276615460803
64,256,8,0.36693710000000124,0.47271529999997597,0.7762327557411827,0.34612968834966956,0.9349102662503341,0.3478235189997109,0.9354421859816365,0.9989904623461269,0.9998280046970239,0.9991603501129729,0.9998310605520702
64,256,9,0.36582659999999123,0.4427729000000227,0.8262172323553959,0.05652300980045808,0.9184884108735232,0.05701185472787053,0.9191108941330409,0.999345265399798,0.99984895522861,0.9993600679367981,0.9998513138846656
64,256,10,0.360249500000009,0.42509979999999814,0.8474468818851728,0.5834565414924544,0.964494039693039,0.5866247321245218,0.9649569496141299,0.9973649620440779,0.9996981330359385,0.997352258451487,0.9996901003977684
64,256,11,0.3697310000000016,0.4148310000000208,0.8912810276955749,0.1708743020911317,0.9068612947832263,0.1735973945085752,0.9078956484500486,0.9995382040367372,0.9999057698998495,0.9995843508072316,0.99990639587907
64,256,12,0.34579699999997615,0.4122579000000144,0.8387880499075071,0.33949094069221875,0.9214918589988694,0.3409699345323774,0.922150930928193,0.9990016971360143,0.9998799216660842,0.9991019606137113,0.9998790326763761
64,256,13,0.3610242000000028,0.4546004000000039,0.7941572422725535,0.036859666106057835,0.8789245395370638,0.0365792782647389,0.8795889410147051,0.9998494208640087,0.9999454406585513,0.9998510141744303,0.9999454143162912
64,256,14,0.3631237000000169,0.4118417999999906,0.881706762159706,0.4150644427322855,0.9342874926341709,0.41772417894484476,0.9350661541160239,0.9995842121624372,0.9998578341265102,0.9995635882189087,0.9998604467482088
64,256,15,0.3738849000000073,0.400765100000001,0.9329277923651694,0.36888734248425076,0.9374940447392652,0.37212190363566816,0.9381848805882911,0.9985094073763544,0.9997845173850399,0.9988031598746663,0.9997864742466466
64,256,16,0.36137500000000955,0.45954310000001897,0.7863789054824121,0.6630048837932853,0.9541272712387687,0.6682552125342153,0.9548208713019988,0.9987418296400793,0.9997380451807361,0.9987715628003974,0.9997380387178708
64,256,17,0.3648833999999965,0.40264450000000807,0.9062172710666337,0.527459180815301,0.9370893415278129,0.5321807962329926,0.9380209165222692,0.9987636685852015,0.9998600487299371,0.9988801007922653,0.9998586728274653
64,256,18,0.3658765999999787,0.4499802999999929,0.813094706590454,0.6240722834592882,0.9340177539326238,0.6276357772947588,0.9348995942973545,0.999262982735255,0.9998389839878054,0.9993413645350508,0.9998445066283357
64,256,19,0.365548600000011,0.4060908000000154,0.9001646922313855,0.5665423318283443,0.9250339704564471,0.5716812321302875,0.926236432775781,0.9994915912413277,0.9999241345392941,0.9995488880622473,0.9999231989949228
64,256,20,0.36461420000000544,0.4672108000000037,0.7804061892404939,0.6390267023074765,0.9220576886151938,0.6426744635056514,0.9230237249115892,0.9982645563736802,0.9998261214605682,0.9979984025725823,0.9998231829248833
64,256,21,0.3627455000000168,0.4152441999999894,0.8735715032263571,0.3732326364753206,0.9268618485464312,0.3759668828981256,0.9275506822162968,0.9990379353784732,0.9998705033007418,0.9990376673745164,0.9998755008797856
64,256,22,0.37219300000001,0.4065360000000169,0.915522856524378,0.2371706803677927,0.9090297205391052,0.2397426679987687,0.910062856880596,0.9997169653429033,0.9999281586364863,0.9997349700178375,0.9999311149094131
64,256,23,0.35638249999999516,0.47663979999998674,0.747697737368984,0.647689864434134,0.9590040661931034,0.6502086625036131,0.9595892817336833,0.9965605418472757,0.9996300363549303,0.9967711869856837,0.9996376970824008
64,256,24,0.3701979999999878,0.41633189999998876,0.8891896105006554,0.07262086799925509,0.903415840900408,0.07302947649838308,0.9042543246928848,0.9981378778028593,0.9997994452044968,0.9981527391364727,0.9997987774284794
64,256,25,0.36177950000001147,0.4047934999999825,0.893738412301648,0.16289557702144195,0.8899993288804371,0.16394980619836852,0.8912118370867008,0.9996077503882329,0.9998659165428386,0.9996287058727701,0.9998692757939183
64,256,26,0.35947989999999663,0.43789240000000973,0.8209320371853648,0.396726371841891,0.9270083933050419,0.40041161199487724,0.9278765890083036,0.9992946645352119,0.9998942736594604,0.9992452810707481,0.9998930551104915
64,256,27,0.3682640000000106,0.4861539999999991,0.7575048235744462,0.2246687773455105,0.8905289954014556,0.22773037149898606,0.8913384255178525,0.9974188775575241,0.9996685929997616,0.9970849796349808,0.9996629423681755
64,256,28,0.3551375000000121,0.46284149999999613,0.7672983083842202,0.0649859464228934,0.927566046003441,0.06741889257573622,0.9280433169448356,0.9996606091605501,0.9999004051104952,0.9996000320233903,0.9998998795323001
64,256,29,0.36435699999998405,0.3959000000000117,0.9203258398584827,0.16526067279092024,0.9066209361894724,0.1675919286687114,0.9076283742841288,0.9989808211018824,0.9998503671905666,0.9991187018106296,0.9998530660182171
64,512,0,0.7976974000000041,0.45222919999997657,1.7639228072845483,0.7114773775419188,0.947566988642207,0.7130060615405607,0.9479452776180163,0.9914116271451562,0.9987775879651822,0.9900883293518189,0.9987722160095932
64,512,1,0.8036503000000152,0.6066888000000006,1.3246499688143485,0.5541266847370244,0.938901469204279,0.5545927719325504,0.9392888546511945,0.8783933940797395,0.9913023594599775,0.8739592481585914,0.9912799007419212
64,512,2,0.8118187000000034,0.6449388000000056,1.2587530785866758,0.6549679405193397,0.9286243514223418,0.6572524943067368,0.9292774880923579,0.9964327779014878,0.9993332772817987,0.9960472492013216,0.9993363618840758
64,512,3,0.8116334000000052,0.6058445000000177,1.3396728038299952,0.27234504522402136,0.9332168868591706,0.2716061880974394,0.9335074068884006,0.37858895664206405,0.96022917338524,0.35994862137417366,0.960141698510083
64,512,4,0.8383307999999943,0.5955830000000049,1.4075801357661106,0.8019801471844433,0.9720494103111512,0.8041118878735132,0.9722376110882152,0.9954230158929859,0.9987212747387868,0.9947039427040361,0.998728959075008
64,512,5,0.8326825000000042,0.6027646999999945,1.3814387272513002,0.5731478919773076,0.9436413883621957,0.5757968875355867,0.9440684837436303,0.991962771729736,0.9992051173986396,0.9927478842942954,0.9992129015595476
64,512,6,0.8558658000000037,0.6734625999999935,1.2708438449291943,0.19529828916462083,0.9189001510566048,0.19706850813366433,0.9193128166972642,0.9939532250527902,0.9991546113896451,0.9946193691842752,0.9991667746181623
64,512,7,0.8088358999999912,0.6316914999999881,1.2804286586094737,0.4909952669890109,0.9308500838792644,0.4932418563092859,0.9313362120864396,0.9957787350250624,0.9990656727352498,0.9954335574907703,0.9990648842711399
64,512,8,0.7993682999999976,0.6697303999999917,1.1935672921521965,0.8076727907950557,0.9567736345366621,0.8096984281272704,0.9571026587704364,0.9909859288692064,0.9984836334108174,0.991685250521037,0.9984842353453772
64,512,9,0.8195802999999842,0.5974214000000018,1.3718629764517671,0.8348040413773152,0.9603339151468886,0.8360985082564101,0.9606978279435585,0.9990423043227515,0.9996122161990061,0.9989946341421746,0.9996173635450245
64,512,10,0.8090219000000047,0.5980501999999888,1.352765871493764,0.6507885793788281,0.9540913813426205,0.6496395697048566,0.9543530049870032,0.9970369327837927,0.9993760363875178,0.9966467458624405,0.9993840290461983
64,512,11,0.8092782000000227,0.6106383999999991,1.3252985727724031,0.6338545019648886,0.9333247944703977,0.6374093150549389,0.9339002701227793,0.9601432803038272,0.9965715194420677,0.9605669194247688,0.9965682516224786
