feature_size,sample_size,iteration,cpu_time,gpu_time,speedup,min_pearson_1,mean_pearson_1,min_pearson_2,mean_pearson_2,min_pearson_1_val,mean_pearson_1_val,min_pearson_2_val,mean_pearson_2_val
64,32,0,0.06057030000000019,1.7873631999999997,0.03388807602170628,0.9999997838240964,0.9999999651988103,0.9999998167636226,0.999999973895256,0.949800262467539,0.9902998509716476,0.9438564551136878,0.9915028914064081
64,32,1,0.061422399999999655,0.3989022999999996,0.1539785556513455,0.9999999595117126,0.9999999955732549,0.9999999379870437,0.9999999897722753,0.9712036284306665,0.9947855793052919,0.9607293248248215,0.9944618742927811
64,32,2,0.058190299999999695,0.38785680000000156,0.1500303720342133,0.9999999375614017,0.9999999854566134,0.9999999428745251,0.9999999882523113,0.9817214531055615,0.996034146489248,0.9728757672706332,0.9947749451508441
64,32,3,0.064490300000001,0.39828439999999965,0.16192022584866758,0.9999995359985555,0.999999961071513,0.9999995098507798,0.9999999639654745,0.9590602543479033,0.9909675045862838,0.9155064134656176,0.9886182271569092
64,32,4,0.06151750000000078,0.3979027000000013,0.15460437941235528,0.9999997948221409,0.9999999788494307,0.9999998324270466,0.9999999792700288,0.9664335609007808,0.9937709349324274,0.9724263730897745,0.9945663614092461
64,32,5,0.06255129999999909,0.39918970000000087,0.15669567626619363,0.9999998867948341,0.9999999823901985,0.9999998953828804,0.9999999839091971,0.9535783870920191,0.9889566942567745,0.8894402725326785,0.9859730995798379
64,32,6,0.06081040000000115,0.40094789999999847,0.15166658810284675,0.999999849502248,0.9999999762034532,0.9999998745880598,0.9999999818324775,0.9827695156290683,0.9963317712892873,0.9887427383842925,0.9970372596596223
64,32,7,0.06020310000000073,0.43973450000000014,0.13690783870722154,0.9999999029538303,0.9999999825417489,0.9999999011575674,0.9999999833763237,0.8359057650801154,0.9854849704058007,0.8922739897299571,0.9876578501545129
64,32,8,0.061974499999998045,0.425420299999999,0.14567828568593974,0.9999998664218511,0.9999999838129903,0.9999998444212509,0.9999999858869849,0.9543062037431248,0.9927338484393203,0.9584256725421518,0.992313491971928
64,32,9,0.06200529999999915,0.4499949000000001,0.1377911171882151,0.9999998764540513,0.9999999912219032,0.9999999061209481,0.9999999957543623,0.9501526249545832,0.9932927054389632,0.9432840279414326,0.9923027737175751
