train,test,fold,folder
0.7955748421256286,0.6308547157138309,0,sample_ratio_569
0.8172967530477927,0.6192733337685501,1,sample_ratio_569
0.8201485294752844,0.5995431564096133,2,sample_ratio_569
0.8173329251021694,0.5854609487422757,3,sample_ratio_569
0.8109034339770969,0.6133031197923372,4,sample_ratio_569
