train,test,fold,folder
0.8297788008709646,0.6540177471854316,0,sample_ratio_228
0.8239664142493262,0.5298497302338101,1,sample_ratio_228
0.85381791548655,0.5112611171925548,2,sample_ratio_228
0.8588162832667182,0.6060921234366372,3,sample_ratio_228
0.8336162854719131,0.5396440942811858,4,sample_ratio_228
