train,test,fold,folder
0.9427488639326498,0.8114659128292305,0,sample_ratio_114
0.9434575817543697,0.8132158210964593,1,sample_ratio_114
0.9419797523925539,0.8085944828899017,2,sample_ratio_114
0.9431748619445295,0.8068971997009916,3,sample_ratio_114
0.9433658042973596,0.8122556466410569,4,sample_ratio_114
