train,test,fold,folder
0.528698854891192,0.512564427781359,0,sample_ratio_683
0.5226066507155149,0.5295515956356603,1,sample_ratio_683
0.5342318136682431,0.5141196860895025,2,sample_ratio_683
0.5318384291665996,0.500435776740624,3,sample_ratio_683
0.5332282482575125,0.49862108667431526,4,sample_ratio_683
