train,test,fold,folder
0.550846863584433,0.4939261059768969,0,sample_ratio_456
0.5336084434337923,0.558075588857764,1,sample_ratio_456
0.5379967788405979,0.5136007730335117,2,sample_ratio_456
0.5455576749661014,0.5131475169011601,3,sample_ratio_456
0.5320937524609628,0.5052050419245724,4,sample_ratio_456
