train,test,fold,folder
0.9377415372326456,0.824541487623953,0,sample_ratio_456
0.9375731496292601,0.8275582844814938,1,sample_ratio_456
0.938839285530564,0.8150348931268956,2,sample_ratio_456
0.9377835716787141,0.831928152087713,3,sample_ratio_456
0.9397500569419015,0.8155750442989603,4,sample_ratio_456
