train,test,fold,folder
0.9377815407316762,0.8103904385445808,0,sample_ratio_342
0.9382513707108936,0.8204564716186297,1,sample_ratio_342
0.9378560489639265,0.8091091846255871,2,sample_ratio_342
0.9386614325430518,0.820473552391631,3,sample_ratio_342
0.9387130786738279,0.82465694452508,4,sample_ratio_342
