train,test,fold,folder
0.5482323564067739,0.7034605525249678,0,sample_ratio_114
0.6305669811304178,0.5776391371957843,1,sample_ratio_114
0.6644214521755489,0.5600440060761871,2,sample_ratio_114
0.6294781337298351,0.3613629111538147,3,sample_ratio_114
0.6249945693259269,0.39907393863421714,4,sample_ratio_114
