train,test,fold,folder
0.9407605650937677,0.8204437458072158,0,sample_ratio_228
0.9420997969182546,0.8026866114541932,1,sample_ratio_228
0.9419629647660974,0.8101898053452432,2,sample_ratio_228
0.9426008541041777,0.8166552741044133,3,sample_ratio_228
0.9422627083120676,0.8155380595756248,4,sample_ratio_228
