,itearation,variable,value,sample_size
724,4,x_25,1.0000000089691294,64
725,5,x_25,0.9995372912378757,64
726,6,x_25,0.9998826031943505,64
727,7,x_25,0.999999819644933,64
728,8,x_25,1.0000000073824773,64
729,9,x_25,0.9999982821309402,64
730,10,x_25,0.7841460377063171,64
731,11,x_25,0.9995445660916681,64
732,12,x_25,0.9999999999452099,64
733,13,x_25,0.9999995117063847,64
734,14,x_25,0.999310458952279,64
735,15,x_25,0.9999991049660243,64
736,16,x_25,0.9999787269868762,64
737,17,x_25,0.9999934006205791,64
738,18,x_25,0.9999117269778616,64
739,19,x_25,0.8317592568725974,64
740,20,x_25,0.9999999688586004,64
741,21,x_25,0.9999997806848411,64
742,22,x_25,0.9999999460131329,64
743,23,x_25,0.9958029204017491,64
744,24,x_25,0.9999999750608187,64
745,25,x_25,0.9998963558874496,64
746,26,x_25,0.9999978655345894,64
747,27,x_25,0.9999996737429336,64
748,28,x_25,0.9999999854894467,64
749,29,x_25,1.0000000094482095,64
750,0,x_26,1.00000000712581,64
751,1,x_26,0.9999998889183439,64
752,2,x_26,0.9999992740241805,64
753,3,x_26,1.0000000245843819,64
754,4,x_26,1.0000000067418597,64
755,5,x_26,0.9793229347924615,64
756,6,x_26,0.9999224977871705,64
757,7,x_26,0.9999998358195242,64
758,8,x_26,0.9999999768095621,64
759,9,x_26,0.9999969872688429,64
760,10,x_26,0.8270094246188191,64
761,11,x_26,1.0000000097561026,64
762,12,x_26,0.999999971806059,64
763,13,x_26,0.9999994249921392,64
764,14,x_26,0.9999957888554322,64
765,15,x_26,0.9999990038744389,64
766,16,x_26,0.9999986611107339,64
767,17,x_26,0.9999741730765433,64
768,18,x_26,0.9917794218254996,64
769,19,x_26,0.7725058045942617,64
770,20,x_26,0.9999999544794107,64
771,21,x_26,0.9999997960130232,64
772,22,x_26,1.0000000044387147,64
773,23,x_26,0.9984497274954557,64
774,24,x_26,1.0000000064224288,64
775,25,x_26,0.9983398742003962,64
776,26,x_26,0.999996448843873,64
777,27,x_26,1.000000032577086,64
778,28,x_26,1.0000000071800537,64
779,29,x_26,1.0000000249781693,64
780,0,x_27,1.0000000293147346,64
781,1,x_27,0.999998542366508,64
782,2,x_27,0.9999986565046152,64
783,3,x_27,1.0000000395492445,64
784,4,x_27,0.9999999711830093,64
785,5,x_27,0.9710370379181992,64
786,6,x_27,0.9999832634124428,64
787,7,x_27,0.999999980614299,64
788,8,x_27,0.9999999888118173,64
789,9,x_27,0.9999951219143227,64
790,10,x_27,0.9704458348190677,64
791,11,x_27,0.9999996985927435,64
792,12,x_27,0.999999961120115,64
793,13,x_27,0.9999995608080345,64
794,14,x_27,0.9999984832750843,64
795,15,x_27,0.9999998861182784,64
796,16,x_27,0.9993348968415529,64
797,17,x_27,0.9999254642710836,64
798,18,x_27,0.993395336489182,64
799,19,x_27,0.9420323882835305,64
800,20,x_27,0.9999999770672029,64
801,21,x_27,0.999999871453398,64
802,22,x_27,0.999999958405933,64
803,23,x_27,0.9959472252494984,64
804,24,x_27,0.9999999919183181,64
805,25,x_27,0.9983431600750995,64
806,26,x_27,0.9999924091034581,64
807,27,x_27,0.9999999659115123,64
808,28,x_27,1.0000000077657636,64
809,29,x_27,0.9999999741972015,64
810,0,x_28,1.0000000150428074,64
811,1,x_28,0.9999983280067255,64
812,2,x_28,0.999998801281127,64
813,3,x_28,0.9999999641054588,64
814,4,x_28,1.000000017974287,64
815,5,x_28,0.9953846365450709,64
816,6,x_28,0.9999865771529106,64
817,7,x_28,0.9999999696863863,64
818,8,x_28,0.9999999968676414,64
819,9,x_28,0.9999942327583767,64
820,10,x_28,0.6884053015487048,64
821,11,x_28,0.9999997497236536,64
822,12,x_28,0.9999999376222624,64
823,13,x_28,0.9999993557624728,64
824,14,x_28,0.9999986492056365,64
825,15,x_28,0.9999997936739231,64
826,16,x_28,0.9999979063498285,64
827,17,x_28,0.9998855974778444,64
828,18,x_28,0.9992990776762434,64
829,19,x_28,0.9953431181455175,64
830,20,x_28,0.9999998938902236,64
831,21,x_28,0.9999984655544825,64
832,22,x_28,1.0000000350678715,64
833,23,x_28,0.9967821668587299,64
834,24,x_28,1.00000002578817,64
835,25,x_28,0.9247428865204046,64
836,26,x_28,0.999914428175006,64
837,27,x_28,0.999999963313874,64
838,28,x_28,1.0000000542073766,64
839,29,x_28,1.0000000228662254,64
840,0,x_29,0.999999868557028,64
841,1,x_29,0.9999999682071732,64
842,2,x_29,0.999997957669071,64
843,3,x_29,0.9999999918477138,64
844,4,x_29,0.9999999907191369,64
845,5,x_29,0.9983979435830251,64
846,6,x_29,0.9999789882444942,64
847,7,x_29,0.9999999929189214,64
848,8,x_29,1.000000024296226,64
849,9,x_29,0.9999983277396294,64
850,10,x_29,0.7674162018602912,64
851,11,x_29,0.9999999121485706,64
852,12,x_29,0.9999999531548895,64
853,13,x_29,0.9999948667700098,64
854,14,x_29,0.9999998327734582,64
855,15,x_29,0.9999991130688773,64
856,16,x_29,0.9999993193824946,64
857,17,x_29,0.9998210181094777,64
858,18,x_29,0.99804510515745,64
859,19,x_29,0.9888193275832432,64
860,20,x_29,0.9999999533158317,64
861,21,x_29,0.9999987377099884,64
862,22,x_29,0.9999999805722558,64
863,23,x_29,0.9783996203335372,64
864,24,x_29,1.0000000053814466,64
865,25,x_29,0.9627863843802085,64
866,26,x_29,0.9999559299721361,64
867,27,x_29,0.9999959184159756,64
868,28,x_29,0.999999968640456,64
869,29,x_29,1.0000000072520476,64
870,0,x_30,0.05466235483127362,64
871,1,x_30,0.06942505366371529,64
872,2,x_30,0.11399492874684064,64
873,3,x_30,1.0000000081367453,64
874,4,x_30,0.036480031459004796,64
875,5,x_30,0.11453554276901502,64
876,6,x_30,0.09130967436484631,64
877,7,x_30,0.18651124316600853,64
878,8,x_30,0.017785574957259714,64
879,9,x_30,0.03249024562741953,64
880,10,x_30,0.8111518562384364,64
881,11,x_30,0.059917744791430735,64
882,12,x_30,0.040783894062807365,64
883,13,x_30,0.013237472934566627,64
884,14,x_30,0.11921487130014019,64
885,15,x_30,0.07281093617643537,64
886,16,x_30,0.09192036774276512,64
887,17,x_30,0.20996754960134956,64
888,18,x_30,0.056602692066991075,64
889,19,x_30,0.03082015655942877,64
890,20,x_30,0.999999885758654,64
891,21,x_30,0.020383696585351545,64
892,22,x_30,0.06930709420290714,64
893,23,x_30,0.05523363883180916,64
894,24,x_30,1.0000000058909202,64
895,25,x_30,0.10021728677424863,64
896,26,x_30,0.018449465958779134,64
897,27,x_30,0.03341605153654416,64
898,28,x_30,0.9999999614215388,64
899,29,x_30,0.9999999948868902,64
0,0,x_1,1.000000011464924,128
1,1,x_1,0.999999967796895,128
2,2,x_1,0.9999999959522621,128
3,3,x_1,0.9999999822274568,128
4,4,x_1,0.9999999919789152,128
5,5,x_1,1.0000000031988778,128
6,6,x_1,1.000000029327719,128
7,7,x_1,1.0000000126117816,128
8,8,x_1,1.0000000222492493,128
9,9,x_1,0.9999999855505272,128
10,10,x_1,0.9999999924122676,128
11,11,x_1,0.9999999499636375,128
12,12,x_1,0.9999999941974884,128
13,13,x_1,1.0000000004972471,128
14,14,x_1,1.0000000243524025,128
15,15,x_1,0.9999999859327875,128
16,16,x_1,1.000000015370288,128
17,17,x_1,1.0000000196384595,128
18,18,x_1,1.0000000180249027,128
19,19,x_1,1.0000000184715523,128
20,20,x_1,0.9999999985767687,128
21,21,x_1,0.9999999530580524,128
22,22,x_1,0.9999999914890041,128
23,23,x_1,1.0000000035966283,128
24,24,x_1,0.999999992346834,128
25,25,x_1,1.000000009074962,128
26,26,x_1,0.9999999675601424,128
27,27,x_1,1.0000000216327316,128
28,28,x_1,1.0000000353472098,128
29,29,x_1,1.0000000032838454,128
30,0,x_2,1.0000000050488598,128
31,1,x_2,1.0000000068868091,128
32,2,x_2,0.9999999883085399,128
33,3,x_2,0.9999999910297651,128
34,4,x_2,1.0000000620574976,128
35,5,x_2,0.9999999950558499,128
36,6,x_2,0.9999999613799635,128
37,7,x_2,0.9999999516898805,128
38,8,x_2,0.999999986644429,128
39,9,x_2,1.0000000140552385,128
40,10,x_2,1.000000031196012,128
41,11,x_2,0.9999999601905935,128
42,12,x_2,1.0000000233584982,128
43,13,x_2,0.9999999757264108,128
44,14,x_2,0.9999999969523774,128
45,15,x_2,0.9999999478170409,128
46,16,x_2,0.999999997410023,128
47,17,x_2,1.0000000093349595,128
48,18,x_2,1.0000000038663646,128
49,19,x_2,0.9950401168760623,128
50,20,x_2,1.0000000186393239,128
51,21,x_2,0.9999999560024708,128
52,22,x_2,1.0000000440515213,128
53,23,x_2,0.9999999787448302,128
54,24,x_2,1.0000000157546174,128
55,25,x_2,1.000000011307369,128
56,26,x_2,1.0000000108697744,128
57,27,x_2,0.9999999730795246,128
58,28,x_2,1.0000000060487495,128
59,29,x_2,0.9999999959305126,128
60,0,x_3,0.9999999715724183,128
61,1,x_3,0.9999999746665345,128
62,2,x_3,1.0000000283784551,128
63,3,x_3,1.0000000087945027,128
64,4,x_3,1.0000000154894084,128
65,5,x_3,0.9999999664584325,128
66,6,x_3,1.000000029974994,128
67,7,x_3,1.0000000267808298,128
68,8,x_3,0.9999999912550009,128
69,9,x_3,0.9999999756782793,128
70,10,x_3,1.000000026878752,128
71,11,x_3,1.0000000399141542,128
72,12,x_3,0.9999999958123524,128
73,13,x_3,0.9999999883582146,128
74,14,x_3,0.9999999804163734,128
75,15,x_3,1.0000000054998766,128
76,16,x_3,1.0000000388144155,128
77,17,x_3,1.000000030111863,128
78,18,x_3,1.0000000150981159,128
79,19,x_3,0.9999999521542483,128
80,20,x_3,0.9999999903288841,128
81,21,x_3,0.9999999856708037,128
82,22,x_3,0.9999999688085314,128
83,23,x_3,1.0000000134088367,128
84,24,x_3,1.0000000158852702,128
85,25,x_3,0.9999999865983618,128
86,26,x_3,1.000000001351617,128
87,27,x_3,0.9999999852435629,128
88,28,x_3,0.9999999944548198,128
89,29,x_3,1.0000000051283677,128
90,0,x_4,0.9999999962839626,128
91,1,x_4,1.0000000113190655,128
92,2,x_4,0.9999999962162264,128
93,3,x_4,1.0000000016157204,128
94,4,x_4,1.0000000310802395,128
95,5,x_4,1.000000011413494,128
96,6,x_4,1.0000000194155545,128
97,7,x_4,0.9999999870261934,128
98,8,x_4,0.9999999840617496,128
99,9,x_4,1.0000000398860633,128
100,10,x_4,0.9999999842774879,128
101,11,x_4,1.0000000029112828,128
102,12,x_4,0.9999999947148389,128
103,13,x_4,1.0000000109189044,128
104,14,x_4,0.9999999986782594,128
105,15,x_4,0.9999999555998345,128
106,16,x_4,0.9957320229935589,128
107,17,x_4,1.0000000057507095,128
108,18,x_4,1.0000000157969096,128
109,19,x_4,0.9999999826246787,128
110,20,x_4,0.9999999735377673,128
111,21,x_4,1.0000000189508114,128
112,22,x_4,1.00000002015738,128
113,23,x_4,1.0000000135540714,128
114,24,x_4,1.0000000296032667,128
115,25,x_4,0.999999991571356,128
116,26,x_4,1.0000000168832002,128
117,27,x_4,0.9999999885789153,128
118,28,x_4,1.0000000332226329,128
119,29,x_4,1.0000000102942064,128
120,0,x_5,1.0000000372764422,128
121,1,x_5,1.000000020138082,128
122,2,x_5,0.9999999799046156,128
123,3,x_5,0.9999999909936526,128
124,4,x_5,1.0000000108392433,128
125,5,x_5,1.0000000202235804,128
126,6,x_5,0.9999999899784237,128
127,7,x_5,0.9999999775007001,128
128,8,x_5,0.9999999807715085,128
129,9,x_5,0.999999984327813,128
130,10,x_5,0.9999999774000944,128
131,11,x_5,1.0000000183720625,128
132,12,x_5,0.9999999894956981,128
133,13,x_5,1.000000031284947,128
134,14,x_5,0.9999999937749755,128
135,15,x_5,0.9999999906622978,128
136,16,x_5,1.0000000016620845,128
137,17,x_5,0.999999979991847,128
138,18,x_5,0.9999999870054045,128
139,19,x_5,0.9999999892655886,128
140,20,x_5,1.0000000301225733,128
141,21,x_5,1.0000000154661046,128
142,22,x_5,0.9999999984192088,128
143,23,x_5,1.000000002959902,128
144,24,x_5,1.0000000001043565,128
145,25,x_5,0.9999999918394968,128
146,26,x_5,0.9999999967021752,128
147,27,x_5,0.999999996839363,128
148,28,x_5,1.0000000152690554,128
149,29,x_5,1.0000000270033726,128
150,0,x_6,0.9999999650146804,128
151,1,x_6,1.0000000282428831,128
152,2,x_6,0.9999999924185409,128
153,3,x_6,1.0000000056773402,128
154,4,x_6,0.9999999772674629,128
155,5,x_6,1.0000000027654257,128
156,6,x_6,1.000000032806664,128
157,7,x_6,0.9999999961406533,128
158,8,x_6,0.9999999982660488,128
159,9,x_6,0.9999999881587691,128
160,10,x_6,1.0000000038431394,128
161,11,x_6,1.000000016089025,128
162,12,x_6,0.9999999609237743,128
163,13,x_6,0.9999999971782325,128
164,14,x_6,0.9999999970180479,128
165,15,x_6,0.9999999918522692,128
166,16,x_6,0.99999999456716,128
167,17,x_6,0.9999999794567331,128
168,18,x_6,0.9999999689295359,128
169,19,x_6,0.9999999704019495,128
170,20,x_6,0.999999975566886,128
171,21,x_6,0.9999999954268795,128
172,22,x_6,0.9999999765129688,128
173,23,x_6,0.9999999859157873,128
174,24,x_6,0.9999999617927184,128
175,25,x_6,0.9999999684691879,128
176,26,x_6,0.9999999691146589,128
177,27,x_6,0.9999999658825588,128
178,28,x_6,1.0000000063317664,128
179,29,x_6,1.000000013868324,128
180,0,x_7,0.999999969870804,128
181,1,x_7,0.9999999905566533,128
182,2,x_7,0.9999999975806806,128
183,3,x_7,0.999999977250896,128
184,4,x_7,0.9999999934138156,128
185,5,x_7,1.000000009572659,128
186,6,x_7,1.0000000017838313,128
187,7,x_7,0.9999999929887923,128
188,8,x_7,0.9999999663150639,128
189,9,x_7,0.9999999750665505,128
190,10,x_7,1.000000000047808,128
191,11,x_7,1.0000000012579926,128
192,12,x_7,0.9999999981238041,128
193,13,x_7,0.9999999501545297,128
194,14,x_7,0.9999999918149003,128
195,15,x_7,1.0000000048255648,128
196,16,x_7,1.0000000261288218,128
197,17,x_7,0.999999976123876,128
198,18,x_7,1.0000000298617002,128
199,19,x_7,1.0000000148675887,128
200,20,x_7,1.00000000905347,128
201,21,x_7,0.9999999748554111,128
202,22,x_7,1.0000000334410903,128
203,23,x_7,0.9999999909765965,128
204,24,x_7,0.9999999924470964,128
205,25,x_7,0.9999999970527313,128
206,26,x_7,1.0000000052337927,128
207,27,x_7,1.0000000055349307,128
208,28,x_7,1.0000000090058998,128
209,29,x_7,1.0000000277550447,128
210,0,x_8,0.9999999965458374,128
211,1,x_8,1.0000000259644912,128
212,2,x_8,0.99999998302245,128
213,3,x_8,0.9999999968614841,128
214,4,x_8,1.000000009538881,128
215,5,x_8,0.9999999857755145,128
216,6,x_8,0.9999999968868248,128
217,7,x_8,0.9999999534429114,128
218,8,x_8,0.9999999977395102,128
219,9,x_8,0.9999999825321081,128
220,10,x_8,0.9999999934747028,128
221,11,x_8,1.0000000244271363,128
222,12,x_8,0.9999999767896917,128
223,13,x_8,0.9999999919357102,128
224,14,x_8,1.0000000107789655,128
225,15,x_8,1.0000000197751817,128
226,16,x_8,0.9999999869301425,128
227,17,x_8,0.9999999953452118,128
228,18,x_8,1.0000000114824676,128
229,19,x_8,1.0000000053592921,128
230,20,x_8,1.0000000161094933,128
231,21,x_8,1.000000016140973,128
232,22,x_8,1.0000000058401477,128
233,23,x_8,0.9999999826841783,128
234,24,x_8,0.9999999736370494,128
235,25,x_8,1.0000000139716438,128
236,26,x_8,0.9999999769707049,128
237,27,x_8,1.0000000433597016,128
238,28,x_8,0.9999999723572809,128
239,29,x_8,0.9999999598493905,128
240,0,x_9,1.0000000219470737,128
241,1,x_9,0.9999999838024028,128
242,2,x_9,0.9999999997782695,128
243,3,x_9,1.000000025634357,128
244,4,x_9,1.0000000089298255,128
245,5,x_9,0.9999999894461015,128
246,6,x_9,0.9999999928437658,128
247,7,x_9,1.0000000102471207,128
248,8,x_9,1.0000000267195555,128
249,9,x_9,1.0000000211258768,128
250,10,x_9,0.999999973115633,128
251,11,x_9,0.9999999572183987,128
252,12,x_9,0.9999999918027346,128
253,13,x_9,1.0000000227780308,128
254,14,x_9,0.9999999827606555,128
255,15,x_9,1.00000000523918,128
256,16,x_9,0.9999999811699994,128
257,17,x_9,1.0000000190953238,128
258,18,x_9,0.9999999645535269,128
259,19,x_9,1.0000000219638168,128
260,20,x_9,1.0000000127924868,128
261,21,x_9,1.0000000086949532,128
262,22,x_9,1.0000000251531573,128
263,23,x_9,0.9999999914203874,128
264,24,x_9,0.9999999848472516,128
265,25,x_9,1.000000005550407,128
266,26,x_9,0.9999999954181222,128
267,27,x_9,1.0000000046873556,128
268,28,x_9,1.0000000214338205,128
269,29,x_9,1.0000000008828192,128
270,0,x_10,0.9999999949372069,128
271,1,x_10,0.999999987352842,128
272,2,x_10,1.0000000096851647,128
273,3,x_10,0.9999999844735853,128
274,4,x_10,1.0000000101380515,128
275,5,x_10,1.0000000037922356,128
276,6,x_10,1.0000000198556747,128
277,7,x_10,1.0000000060464467,128
278,8,x_10,1.0000000376573093,128
279,9,x_10,0.9999999986233381,128
280,10,x_10,1.000000034774092,128
281,11,x_10,0.9999999800958335,128
282,12,x_10,0.9999999984780685,128
283,13,x_10,0.9999999822748238,128
284,14,x_10,1.000000018094613,128
285,15,x_10,0.9999999753325928,128
286,16,x_10,0.9999999848628512,128
287,17,x_10,0.9999999949156138,128
288,18,x_10,1.000000013702594,128
289,19,x_10,0.9999999518544295,128
290,20,x_10,1.0000000007417937,128
291,21,x_10,1.0000000023510214,128
292,22,x_10,0.9999999792326221,128
293,23,x_10,1.0000000058735348,128
294,24,x_10,1.0000000032263217,128
295,25,x_10,0.9999999733499204,128
296,26,x_10,0.9999999714083359,128
297,27,x_10,1.000000010875563,128
298,28,x_10,1.0000000108982556,128
299,29,x_10,0.9999999780501062,128
300,0,x_11,0.9999999983327624,128
301,1,x_11,1.0000000000674294,128
302,2,x_11,0.9999999697196228,128
303,3,x_11,1.0000000178072521,128
304,4,x_11,0.9999999964963712,128
305,5,x_11,1.0000000066420291,128
306,6,x_11,0.9999999861314868,128
307,7,x_11,0.9999999632987956,128
308,8,x_11,1.0000000294852878,128
309,9,x_11,1.0000000266780575,128
310,10,x_11,1.0000000098375565,128
311,11,x_11,1.0000000215259197,128
312,12,x_11,1.0000000142762115,128
313,13,x_11,0.9999999979119562,128
314,14,x_11,1.0000000228896349,128
315,15,x_11,0.9999999997381538,128
316,16,x_11,0.9999999739944964,128
317,17,x_11,0.9999999566484804,128
318,18,x_11,1.0000000132311075,128
319,19,x_11,0.9999999700294366,128
320,20,x_11,0.9999999675870429,128
321,21,x_11,0.9999999818185273,128
322,22,x_11,0.9999999944880149,128
323,23,x_11,1.0000000142008525,128
324,24,x_11,0.9999999967315448,128
325,25,x_11,1.000000020808593,128
326,26,x_11,0.9999999873138165,128
327,27,x_11,1.000000001837176,128
328,28,x_11,0.9999999898275337,128
329,29,x_11,1.0000000338971553,128
330,0,x_12,1.0000000134384481,128
331,1,x_12,0.9999999655200528,128
332,2,x_12,0.99999998081779,128
333,3,x_12,0.9999999996253078,128
334,4,x_12,0.9999999939893176,128
335,5,x_12,0.9999999817383323,128
336,6,x_12,0.9999999639957428,128
337,7,x_12,0.9999999910159038,128
338,8,x_12,0.999999981816672,128
339,9,x_12,1.000000045408422,128
340,10,x_12,1.0000000090038426,128
341,11,x_12,0.999999999966752,128
342,12,x_12,1.000000014636283,128
343,13,x_12,0.9999999539188471,128
344,14,x_12,0.9999999994018745,128
345,15,x_12,1.0000000366490724,128
346,16,x_12,1.0000000067380084,128
347,17,x_12,0.9999999965755231,128
348,18,x_12,1.0000000449236461,128
349,19,x_12,0.9999999786173049,128
350,20,x_12,0.9999999940891858,128
351,21,x_12,1.000000002625079,128
352,22,x_12,1.0000000157220705,128
353,23,x_12,1.0000000120329886,128
354,24,x_12,1.0000000164216682,128
355,25,x_12,1.0000000004543024,128
356,26,x_12,1.0000000162645315,128
357,27,x_12,0.9999999718764174,128
358,28,x_12,1.0000000189433098,128
359,29,x_12,1.000000021335341,128
360,0,x_13,0.9999999944919192,128
361,1,x_13,0.9999999467361791,128
362,2,x_13,0.99999998027154,128
363,3,x_13,1.0000000170530148,128
364,4,x_13,0.999999968293995,128
365,5,x_13,0.9999999823908869,128
366,6,x_13,1.0000000179502058,128
367,7,x_13,1.000000026814832,128
368,8,x_13,1.000000010156008,128
369,9,x_13,1.0000000108420453,128
370,10,x_13,0.9999999705059078,128
371,11,x_13,1.0000000190798821,128
372,12,x_13,0.9999999553866084,128
373,13,x_13,0.9999999673656208,128
374,14,x_13,0.9999999829485322,128
375,15,x_13,0.9999999968396183,128
376,16,x_13,1.000000025560721,128
377,17,x_13,0.9999999892640326,128
378,18,x_13,0.9999999843708637,128
379,19,x_13,0.9999999917792,128
380,20,x_13,1.000000007827314,128
381,21,x_13,0.9999999740548914,128
382,22,x_13,0.9999999899729151,128
383,23,x_13,1.0000000077377762,128
384,24,x_13,1.0000000252661523,128
385,25,x_13,1.0000000058588039,128
386,26,x_13,0.9999999900336031,128
387,27,x_13,0.9999999756951797,128
388,28,x_13,1.0000000089597532,128
389,29,x_13,0.9999999992371124,128
390,0,x_14,1.000000017742597,128
391,1,x_14,0.9999999906807473,128
392,2,x_14,1.0000000008604593,128
393,3,x_14,1.000000027394214,128
394,4,x_14,0.9999999976628974,128
395,5,x_14,0.9999999973956343,128
396,6,x_14,0.9999999717289189,128
397,7,x_14,1.0000000145838714,128
398,8,x_14,0.9999999898404613,128
399,9,x_14,0.9999999920992644,128
400,10,x_14,0.9999999916050095,128
401,11,x_14,1.0000000079926596,128
402,12,x_14,0.9999999825439932,128
403,13,x_14,1.000000000888734,128
404,14,x_14,0.9999999921488495,128
405,15,x_14,1.0000000012048542,128
406,16,x_14,0.9999999918643993,128
407,17,x_14,1.0000000080378133,128
408,18,x_14,0.999999979921609,128
409,19,x_14,0.9999999992174478,128
410,20,x_14,0.9999999795419448,128
411,21,x_14,0.9999999986029082,128
412,22,x_14,0.9999999940360694,128
413,23,x_14,0.9999999926410285,128
414,24,x_14,0.9999999976225171,128
415,25,x_14,0.9999999837231772,128
416,26,x_14,0.9999999922239509,128
417,27,x_14,0.9999999691033628,128
418,28,x_14,0.9999999574600373,128
419,29,x_14,1.0000000479505267,128
420,0,x_15,0.9999999864578456,128
421,1,x_15,0.9999999842609416,128
422,2,x_15,0.9999999943503115,128
423,3,x_15,1.0000000020571946,128
424,4,x_15,1.0000000071398019,128
425,5,x_15,1.0000000168317453,128
426,6,x_15,1.000000004297867,128
427,7,x_15,0.9999999642939228,128
428,8,x_15,0.9999999626389089,128
429,9,x_15,1.0000000116432515,128
430,10,x_15,0.9999999931462328,128
431,11,x_15,1.0000000046265265,128
432,12,x_15,0.9999999810958415,128
433,13,x_15,1.0000000145255001,128
434,14,x_15,1.000000011502426,128
435,15,x_15,0.9999999838255158,128
436,16,x_15,0.9999999937115153,128
437,17,x_15,1.000000033301766,128
438,18,x_15,1.000000015333785,128
439,19,x_15,0.9999999778153892,128
440,20,x_15,1.000000010183041,128
441,21,x_15,0.999999997930997,128
442,22,x_15,1.0000000192533893,128
443,23,x_15,1.0000000105827356,128
444,24,x_15,1.0000000436575507,128
445,25,x_15,1.0000000280420218,128
446,26,x_15,0.9999999895785298,128
447,27,x_15,0.9999999872196341,128
448,28,x_15,0.9999999492718732,128
449,29,x_15,0.9999999726411803,128
450,0,x_16,1.0000000046368498,128
451,1,x_16,0.9999999922490989,128
452,2,x_16,1.000000026253411,128
453,3,x_16,0.9999999918892584,128
454,4,x_16,0.9999999927700048,128
455,5,x_16,0.9999999843496756,128
456,6,x_16,1.0000000581622197,128
457,7,x_16,0.9999999994532114,128
458,8,x_16,0.9999999756408317,128
459,9,x_16,1.0000000041334125,128
460,10,x_16,0.9999999902096788,128
461,11,x_16,0.99999999633675,128
462,12,x_16,0.9999999689589341,128
463,13,x_16,0.9999999872526106,128
464,14,x_16,1.0000000019099915,128
465,15,x_16,0.9999999954563799,128
466,16,x_16,0.9999999890867136,128
467,17,x_16,1.0000000298279235,128
468,18,x_16,0.999999991045432,128
469,19,x_16,1.0000000172475025,128
470,20,x_16,1.0000000003954934,128
471,21,x_16,1.000000001356014,128
472,22,x_16,0.9999999941795342,128
473,23,x_16,0.9999999949292318,128
474,24,x_16,0.9999999757049726,128
475,25,x_16,1.0000000073646935,128
476,26,x_16,0.9999999805944464,128
477,27,x_16,1.0000000020479707,128
478,28,x_16,0.9999999947828146,128
479,29,x_16,0.9999999707817097,128
480,0,x_17,1.0000000040783015,128
481,1,x_17,0.9999999856306697,128
482,2,x_17,1.0000000296480076,128
483,3,x_17,0.9999999933510598,128
484,4,x_17,0.9999999958916199,128
485,5,x_17,1.0000000395028688,128
486,6,x_17,1.0000000229955428,128
487,7,x_17,1.0000000188368319,128
488,8,x_17,1.000000016212708,128
489,9,x_17,0.9999999950163013,128
490,10,x_17,1.0000000221290215,128
491,11,x_17,1.0000000227257275,128
492,12,x_17,1.0000000103809719,128
493,13,x_17,1.000000019416613,128
494,14,x_17,0.9999999781743641,128
495,15,x_17,1.0000000117081294,128
496,16,x_17,0.9999999967246924,128
497,17,x_17,1.0000000024581912,128
498,18,x_17,0.9999999758616661,128
499,19,x_17,0.9999999711833685,128
500,20,x_17,0.9999999958091297,128
501,21,x_17,1.0000000016819566,128
502,22,x_17,0.9999999802112237,128
503,23,x_17,1.0000000539575433,128
504,24,x_17,1.0000000036670913,128
505,25,x_17,0.9999999955782077,128
506,26,x_17,0.9999999942853215,128
507,27,x_17,1.0000000049434368,128
508,28,x_17,0.9999999801074406,128
509,29,x_17,0.9999999856918462,128
510,0,x_18,0.9999999827156275,128
511,1,x_18,0.9999999992820483,128
512,2,x_18,1.0000000163065952,128
513,3,x_18,1.0000000021104123,128
514,4,x_18,1.0000000340765047,128
515,5,x_18,0.9999999911425316,128
516,6,x_18,0.9999999860869239,128
517,7,x_18,1.0000000008180998,128
518,8,x_18,0.9999999856043285,128
519,9,x_18,0.9999999812577286,128
520,10,x_18,0.9999999981307025,128
521,11,x_18,1.0000000358329457,128
522,12,x_18,1.0000000028282598,128
523,13,x_18,0.9999999952032906,128
524,14,x_18,0.9999999963484173,128
525,15,x_18,1.0000000015944663,128
526,16,x_18,0.99999999625391,128
527,17,x_18,0.9999999881897721,128
528,18,x_18,1.0000000185567182,128
529,19,x_18,0.9999999942357629,128
530,20,x_18,1.000000004582005,128
531,21,x_18,0.9999999758937944,128
532,22,x_18,1.0000000207775903,128
533,23,x_18,0.9999999693157416,128
534,24,x_18,1.0000000262398998,128
535,25,x_18,1.0000000293536893,128
536,26,x_18,1.0000000120326766,128
537,27,x_18,1.0000000153184092,128
538,28,x_18,0.9999999843871451,128
539,29,x_18,0.9999999726030533,128
540,0,x_19,0.9999999551385003,128
541,1,x_19,0.9999999852624492,128
542,2,x_19,0.9999999870679851,128
543,3,x_19,0.9999999944913032,128
544,4,x_19,1.0000000098016866,128
545,5,x_19,1.0000000068112027,128
546,6,x_19,0.999999965281544,128
547,7,x_19,0.9999999581959264,128
548,8,x_19,1.0000000265135092,128
549,9,x_19,1.000000021379925,128
550,10,x_19,0.9999999839651799,128
551,11,x_19,0.9999999700985875,128
552,12,x_19,1.000000012524961,128
553,13,x_19,0.9999999824886276,128
554,14,x_19,0.9999999801298516,128
555,15,x_19,1.0000000264406876,128
556,16,x_19,0.9999999859995689,128
557,17,x_19,0.9999999947067238,128
558,18,x_19,0.9999999987439798,128
559,19,x_19,0.9999999840983035,128
560,20,x_19,1.0000000260744546,128
561,21,x_19,0.9999999740180674,128
562,22,x_19,0.9999999964055233,128
563,23,x_19,0.9999999779752926,128
564,24,x_19,1.000000004239468,128
