,GPU,CPU
75,0.45618650000000116,0.25901580000000024
76,0.4334620000000058,0.256913499999996
77,0.4253783999999996,0.25125589999998965
78,0.41715279999999666,0.25632400000000644
79,0.4486301000000026,0.2537408999999968
80,0.5083927999999958,0.2555328999999915
81,0.4943460000000073,0.2681263999999999
82,0.5455541000000039,0.2485375999999917
83,0.4477593000000013,0.25302189999999314
84,0.50090849999998,0.2624720000000025
85,0.5979822000000183,0.2615961999999854
86,0.43659379999999715,0.27602690000000507
87,0.5347651000000155,0.27188079999999104
88,0.611223300000006,0.2623108999999886
89,0.5114671999999985,0.3032383999999979
90,0.4997441000000151,0.6408045000000016
91,0.606425999999999,0.6309967999999913
92,0.552121900000003,0.6203806999999983
93,0.679861800000026,0.6239478000000247
94,0.6407770000000141,0.6394188999999812
95,0.5495731000000035,0.7175866999999982
96,0.6799730999999838,0.6527303999999958
97,0.6048315000000173,0.6184246999999914
98,0.47788349999999014,0.6336728999999934
99,0.524329100000017,0.6377279000000158
100,0.49837790000000837,0.6351217000000133
101,0.5096300999999812,0.6430296000000055
102,0.5323169999999777,0.611448299999978
103,0.5901728000000048,0.6225574999999992
104,0.4676168999999959,0.631136199999986
105,0.5853749999999991,0.5947405999999944
106,0.4557058999999981,0.6075132999999937
107,0.48581870000001004,0.5972026000000028
108,0.44822279999999637,0.6267472999999768
109,0.5706625000000258,0.6201244000000088
110,0.45258620000001315,0.6050409999999999
111,0.5855779999999982,0.603658600000017
112,0.5444774999999993,0.633491499999991
113,0.5119030999999836,0.6112539000000083
114,0.4532285000000229,0.6395657000000199
115,0.6527100000000132,0.5858475999999939
116,0.6287674000000152,0.6095686999999828
117,0.5151622000000202,0.6149715000000242
118,0.48961380000000077,0.6688173999999947
119,0.6114944999999921,0.6219758000000013
120,0.4838223999999798,0.09573040000000788
121,0.5179923999999971,0.09055599999999231
122,0.44806650000001014,0.0918493000000069
123,0.4281222999999841,0.09430439999999862
124,0.49402879999999527,0.09752950000000737
125,0.45627200000001267,0.09509570000000167
126,0.4081699000000185,0.09592720000000554
127,0.5070023000000106,0.10098550000000728
128,0.5038102999999978,0.097616099999982
129,0.4549546999999734,0.09056139999998436
130,0.4419953000000021,0.09373250000001576
131,0.4165063000000089,0.09888789999999403
132,0.484005499999995,0.09305410000001757
133,0.4624069999999847,0.09416849999999499
134,0.45171480000001907,0.10349870000001715
135,0.44982650000000035,0.10125010000001566
136,0.5222245000000214,0.09544599999998127
137,0.4863622000000021,0.09618869999999902
138,0.4476163999999869,0.09155150000000845
139,0.48118049999999357,0.09458490000000097
140,0.4265435000000082,0.09260100000000193
141,0.4316641000000061,0.09640500000000429
142,0.4433405999999991,0.0947744000000057
143,0.4741903000000036,0.09358629999999835
144,0.4319703999999831,0.09369720000000825
145,0.4465026000000023,0.09449129999998718
146,0.4566849999999931,0.09626259999998865
147,0.451869199999976,0.09474449999999024
148,0.4759309000000371,0.09230509999997594
149,0.48547180000002754,0.08974810000000844
150,0.4938657999999805,0.14873799999998027
151,0.43589279999997643,0.14597850000001245
152,0.4314424000000372,0.14970969999995987
153,0.471046900000033,0.15210759999996526
154,0.423691099999985,0.1431494999999927
155,0.4183373000000188,0.15028459999996358
156,0.46235880000000407,0.14882560000000922
157,0.4849868000000015,0.14668599999998833
158,0.4456177999999795,0.14375440000003437
159,0.4648973999999839,0.14725770000001148
160,0.44838599999997086,0.15386690000002545
161,0.4778145999999879,0.15001049999995075
162,0.4778745000000413,0.1450036999999611
163,0.4146539000000189,0.15936400000003914
164,0.5661049000000276,0.14815729999997984
165,0.491145500000016,0.13898940000001403
166,0.42947120000002315,0.1542047999999454
167,0.482467999999983,0.14294229999995878
168,0.4333657000000244,0.14731640000002244
169,0.418262000000027,0.14644690000000082
170,0.4952579000000128,0.14374150000003283
171,0.43503390000000763,0.1530564000000254
172,0.406903600000021,0.14623810000000503
173,0.4464641999999799,0.14329330000003893
174,0.4885123000000249,0.15268349999996644
175,0.4786462999999799,0.14323239999998805
176,0.4340053000000239,0.1470952999999895
177,0.5197545999999988,0.14914609999999584
178,0.4190389000000323,0.1520640999999614
179,0.48774939999998423,0.1508686000000239
180,0.4847621999999774,0.2590121999999724
181,0.4375057999999967,0.2625525000000266
182,0.5227384999999458,0.25900459999996883
183,0.44268809999999803,0.25178820000002133
184,0.42713489999999865,0.2519894999999792
185,0.43716810000000805,0.2630215000000362
